"REGION","FUEL","TIMESLICE","YEAR","Val"
"ATX","ELC","W1","2015",0.00881209077445789
"ATX","ELC","W1","2016",0.00881209077445789
"ATX","ELC","W1","2017",0.00881209077445789
"ATX","ELC","W1","2018",0.00881209077445789
"ATX","ELC","W1","2019",0.00881209077445789
"ATX","ELC","W1","2020",0.00881209077445789
"ATX","ELC","W1","2021",0.00881209077445789
"ATX","ELC","W1","2022",0.00881209077445789
"ATX","ELC","W1","2023",0.00881209077445789
"ATX","ELC","W1","2024",0.00881209077445789
"ATX","ELC","W1","2025",0.00881209077445789
"ATX","ELC","W1","2026",0.00881209077445789
"ATX","ELC","W1","2027",0.00881209077445789
"ATX","ELC","W1","2028",0.00881209077445789
"ATX","ELC","W1","2029",0.00881209077445789
"ATX","ELC","W1","2030",0.00881209077445789
"ATX","ELC","W1","2031",0.00881209077445789
"ATX","ELC","W1","2032",0.00881209077445789
"ATX","ELC","W1","2033",0.00881209077445789
"ATX","ELC","W1","2034",0.00881209077445789
"ATX","ELC","W1","2035",0.00881209077445789
"ATX","ELC","W1","2036",0.00881209077445789
"ATX","ELC","W1","2037",0.00881209077445789
"ATX","ELC","W1","2038",0.00881209077445789
"ATX","ELC","W1","2039",0.00881209077445789
"ATX","ELC","W1","2040",0.00881209077445789
"ATX","ELC","W1","2041",0.00881209077445789
"ATX","ELC","W1","2042",0.00881209077445789
"ATX","ELC","W1","2043",0.00881209077445789
"ATX","ELC","W1","2044",0.00881209077445789
"ATX","ELC","W1","2045",0.00881209077445789
"ATX","ELC","W1","2046",0.00881209077445789
"ATX","ELC","W1","2047",0.00881209077445789
"ATX","ELC","W1","2048",0.00881209077445789
"ATX","ELC","W1","2049",0.00881209077445789
"ATX","ELC","W1","2050",0.00881209077445789
"ATX","ELC","W2","2015",0.00841409137009381
"ATX","ELC","W2","2016",0.00841409137009381
"ATX","ELC","W2","2017",0.00841409137009381
"ATX","ELC","W2","2018",0.00841409137009381
"ATX","ELC","W2","2019",0.00841409137009381
"ATX","ELC","W2","2020",0.00841409137009381
"ATX","ELC","W2","2021",0.00841409137009381
"ATX","ELC","W2","2022",0.00841409137009381
"ATX","ELC","W2","2023",0.00841409137009381
"ATX","ELC","W2","2024",0.00841409137009381
"ATX","ELC","W2","2025",0.00841409137009381
"ATX","ELC","W2","2026",0.00841409137009381
"ATX","ELC","W2","2027",0.00841409137009381
"ATX","ELC","W2","2028",0.00841409137009381
"ATX","ELC","W2","2029",0.00841409137009381
"ATX","ELC","W2","2030",0.00841409137009381
"ATX","ELC","W2","2031",0.00841409137009381
"ATX","ELC","W2","2032",0.00841409137009381
"ATX","ELC","W2","2033",0.00841409137009381
"ATX","ELC","W2","2034",0.00841409137009381
"ATX","ELC","W2","2035",0.00841409137009381
"ATX","ELC","W2","2036",0.00841409137009381
"ATX","ELC","W2","2037",0.00841409137009381
"ATX","ELC","W2","2038",0.00841409137009381
"ATX","ELC","W2","2039",0.00841409137009381
"ATX","ELC","W2","2040",0.00841409137009381
"ATX","ELC","W2","2041",0.00841409137009381
"ATX","ELC","W2","2042",0.00841409137009381
"ATX","ELC","W2","2043",0.00841409137009381
"ATX","ELC","W2","2044",0.00841409137009381
"ATX","ELC","W2","2045",0.00841409137009381
"ATX","ELC","W2","2046",0.00841409137009381
"ATX","ELC","W2","2047",0.00841409137009381
"ATX","ELC","W2","2048",0.00841409137009381
"ATX","ELC","W2","2049",0.00841409137009381
"ATX","ELC","W2","2050",0.00841409137009381
"ATX","ELC","W3","2015",0.00820311433283876
"ATX","ELC","W3","2016",0.00820311433283876
"ATX","ELC","W3","2017",0.00820311433283876
"ATX","ELC","W3","2018",0.00820311433283876
"ATX","ELC","W3","2019",0.00820311433283876
"ATX","ELC","W3","2020",0.00820311433283876
"ATX","ELC","W3","2021",0.00820311433283876
"ATX","ELC","W3","2022",0.00820311433283876
"ATX","ELC","W3","2023",0.00820311433283876
"ATX","ELC","W3","2024",0.00820311433283876
"ATX","ELC","W3","2025",0.00820311433283876
"ATX","ELC","W3","2026",0.00820311433283876
"ATX","ELC","W3","2027",0.00820311433283876
"ATX","ELC","W3","2028",0.00820311433283876
"ATX","ELC","W3","2029",0.00820311433283876
"ATX","ELC","W3","2030",0.00820311433283876
"ATX","ELC","W3","2031",0.00820311433283876
"ATX","ELC","W3","2032",0.00820311433283876
"ATX","ELC","W3","2033",0.00820311433283876
"ATX","ELC","W3","2034",0.00820311433283876
"ATX","ELC","W3","2035",0.00820311433283876
"ATX","ELC","W3","2036",0.00820311433283876
"ATX","ELC","W3","2037",0.00820311433283876
"ATX","ELC","W3","2038",0.00820311433283876
"ATX","ELC","W3","2039",0.00820311433283876
"ATX","ELC","W3","2040",0.00820311433283876
"ATX","ELC","W3","2041",0.00820311433283876
"ATX","ELC","W3","2042",0.00820311433283876
"ATX","ELC","W3","2043",0.00820311433283876
"ATX","ELC","W3","2044",0.00820311433283876
"ATX","ELC","W3","2045",0.00820311433283876
"ATX","ELC","W3","2046",0.00820311433283876
"ATX","ELC","W3","2047",0.00820311433283876
"ATX","ELC","W3","2048",0.00820311433283876
"ATX","ELC","W3","2049",0.00820311433283876
"ATX","ELC","W3","2050",0.00820311433283876
"ATX","ELC","W4","2015",0.0081269159814074
"ATX","ELC","W4","2016",0.0081269159814074
"ATX","ELC","W4","2017",0.0081269159814074
"ATX","ELC","W4","2018",0.0081269159814074
"ATX","ELC","W4","2019",0.0081269159814074
"ATX","ELC","W4","2020",0.0081269159814074
"ATX","ELC","W4","2021",0.0081269159814074
"ATX","ELC","W4","2022",0.0081269159814074
"ATX","ELC","W4","2023",0.0081269159814074
"ATX","ELC","W4","2024",0.0081269159814074
"ATX","ELC","W4","2025",0.0081269159814074
"ATX","ELC","W4","2026",0.0081269159814074
"ATX","ELC","W4","2027",0.0081269159814074
"ATX","ELC","W4","2028",0.0081269159814074
"ATX","ELC","W4","2029",0.0081269159814074
"ATX","ELC","W4","2030",0.0081269159814074
"ATX","ELC","W4","2031",0.0081269159814074
"ATX","ELC","W4","2032",0.0081269159814074
"ATX","ELC","W4","2033",0.0081269159814074
"ATX","ELC","W4","2034",0.0081269159814074
"ATX","ELC","W4","2035",0.0081269159814074
"ATX","ELC","W4","2036",0.0081269159814074
"ATX","ELC","W4","2037",0.0081269159814074
"ATX","ELC","W4","2038",0.0081269159814074
"ATX","ELC","W4","2039",0.0081269159814074
"ATX","ELC","W4","2040",0.0081269159814074
"ATX","ELC","W4","2041",0.0081269159814074
"ATX","ELC","W4","2042",0.0081269159814074
"ATX","ELC","W4","2043",0.0081269159814074
"ATX","ELC","W4","2044",0.0081269159814074
"ATX","ELC","W4","2045",0.0081269159814074
"ATX","ELC","W4","2046",0.0081269159814074
"ATX","ELC","W4","2047",0.0081269159814074
"ATX","ELC","W4","2048",0.0081269159814074
"ATX","ELC","W4","2049",0.0081269159814074
"ATX","ELC","W4","2050",0.0081269159814074
"ATX","ELC","W5","2015",0.00818805296206696
"ATX","ELC","W5","2016",0.00818805296206696
"ATX","ELC","W5","2017",0.00818805296206696
"ATX","ELC","W5","2018",0.00818805296206696
"ATX","ELC","W5","2019",0.00818805296206696
"ATX","ELC","W5","2020",0.00818805296206696
"ATX","ELC","W5","2021",0.00818805296206696
"ATX","ELC","W5","2022",0.00818805296206696
"ATX","ELC","W5","2023",0.00818805296206696
"ATX","ELC","W5","2024",0.00818805296206696
"ATX","ELC","W5","2025",0.00818805296206696
"ATX","ELC","W5","2026",0.00818805296206696
"ATX","ELC","W5","2027",0.00818805296206696
"ATX","ELC","W5","2028",0.00818805296206696
"ATX","ELC","W5","2029",0.00818805296206696
"ATX","ELC","W5","2030",0.00818805296206696
"ATX","ELC","W5","2031",0.00818805296206696
"ATX","ELC","W5","2032",0.00818805296206696
"ATX","ELC","W5","2033",0.00818805296206696
"ATX","ELC","W5","2034",0.00818805296206696
"ATX","ELC","W5","2035",0.00818805296206696
"ATX","ELC","W5","2036",0.00818805296206696
"ATX","ELC","W5","2037",0.00818805296206696
"ATX","ELC","W5","2038",0.00818805296206696
"ATX","ELC","W5","2039",0.00818805296206696
"ATX","ELC","W5","2040",0.00818805296206696
"ATX","ELC","W5","2041",0.00818805296206696
"ATX","ELC","W5","2042",0.00818805296206696
"ATX","ELC","W5","2043",0.00818805296206696
"ATX","ELC","W5","2044",0.00818805296206696
"ATX","ELC","W5","2045",0.00818805296206696
"ATX","ELC","W5","2046",0.00818805296206696
"ATX","ELC","W5","2047",0.00818805296206696
"ATX","ELC","W5","2048",0.00818805296206696
"ATX","ELC","W5","2049",0.00818805296206696
"ATX","ELC","W5","2050",0.00818805296206696
"ATX","ELC","W6","2015",0.00844855621354717
"ATX","ELC","W6","2016",0.00844855621354717
"ATX","ELC","W6","2017",0.00844855621354717
"ATX","ELC","W6","2018",0.00844855621354717
"ATX","ELC","W6","2019",0.00844855621354717
"ATX","ELC","W6","2020",0.00844855621354717
"ATX","ELC","W6","2021",0.00844855621354717
"ATX","ELC","W6","2022",0.00844855621354717
"ATX","ELC","W6","2023",0.00844855621354717
"ATX","ELC","W6","2024",0.00844855621354717
"ATX","ELC","W6","2025",0.00844855621354717
"ATX","ELC","W6","2026",0.00844855621354717
"ATX","ELC","W6","2027",0.00844855621354717
"ATX","ELC","W6","2028",0.00844855621354717
"ATX","ELC","W6","2029",0.00844855621354717
"ATX","ELC","W6","2030",0.00844855621354717
"ATX","ELC","W6","2031",0.00844855621354717
"ATX","ELC","W6","2032",0.00844855621354717
"ATX","ELC","W6","2033",0.00844855621354717
"ATX","ELC","W6","2034",0.00844855621354717
"ATX","ELC","W6","2035",0.00844855621354717
"ATX","ELC","W6","2036",0.00844855621354717
"ATX","ELC","W6","2037",0.00844855621354717
"ATX","ELC","W6","2038",0.00844855621354717
"ATX","ELC","W6","2039",0.00844855621354717
"ATX","ELC","W6","2040",0.00844855621354717
"ATX","ELC","W6","2041",0.00844855621354717
"ATX","ELC","W6","2042",0.00844855621354717
"ATX","ELC","W6","2043",0.00844855621354717
"ATX","ELC","W6","2044",0.00844855621354717
"ATX","ELC","W6","2045",0.00844855621354717
"ATX","ELC","W6","2046",0.00844855621354717
"ATX","ELC","W6","2047",0.00844855621354717
"ATX","ELC","W6","2048",0.00844855621354717
"ATX","ELC","W6","2049",0.00844855621354717
"ATX","ELC","W6","2050",0.00844855621354717
"ATX","ELC","W7","2015",0.00911006750907696
"ATX","ELC","W7","2016",0.00911006750907696
"ATX","ELC","W7","2017",0.00911006750907696
"ATX","ELC","W7","2018",0.00911006750907696
"ATX","ELC","W7","2019",0.00911006750907696
"ATX","ELC","W7","2020",0.00911006750907696
"ATX","ELC","W7","2021",0.00911006750907696
"ATX","ELC","W7","2022",0.00911006750907696
"ATX","ELC","W7","2023",0.00911006750907696
"ATX","ELC","W7","2024",0.00911006750907696
"ATX","ELC","W7","2025",0.00911006750907696
"ATX","ELC","W7","2026",0.00911006750907696
"ATX","ELC","W7","2027",0.00911006750907696
"ATX","ELC","W7","2028",0.00911006750907696
"ATX","ELC","W7","2029",0.00911006750907696
"ATX","ELC","W7","2030",0.00911006750907696
"ATX","ELC","W7","2031",0.00911006750907696
"ATX","ELC","W7","2032",0.00911006750907696
"ATX","ELC","W7","2033",0.00911006750907696
"ATX","ELC","W7","2034",0.00911006750907696
"ATX","ELC","W7","2035",0.00911006750907696
"ATX","ELC","W7","2036",0.00911006750907696
"ATX","ELC","W7","2037",0.00911006750907696
"ATX","ELC","W7","2038",0.00911006750907696
"ATX","ELC","W7","2039",0.00911006750907696
"ATX","ELC","W7","2040",0.00911006750907696
"ATX","ELC","W7","2041",0.00911006750907696
"ATX","ELC","W7","2042",0.00911006750907696
"ATX","ELC","W7","2043",0.00911006750907696
"ATX","ELC","W7","2044",0.00911006750907696
"ATX","ELC","W7","2045",0.00911006750907696
"ATX","ELC","W7","2046",0.00911006750907696
"ATX","ELC","W7","2047",0.00911006750907696
"ATX","ELC","W7","2048",0.00911006750907696
"ATX","ELC","W7","2049",0.00911006750907696
"ATX","ELC","W7","2050",0.00911006750907696
"ATX","ELC","W8","2015",0.0100995362108464
"ATX","ELC","W8","2016",0.0100995362108464
"ATX","ELC","W8","2017",0.0100995362108464
"ATX","ELC","W8","2018",0.0100995362108464
"ATX","ELC","W8","2019",0.0100995362108464
"ATX","ELC","W8","2020",0.0100995362108464
"ATX","ELC","W8","2021",0.0100995362108464
"ATX","ELC","W8","2022",0.0100995362108464
"ATX","ELC","W8","2023",0.0100995362108464
"ATX","ELC","W8","2024",0.0100995362108464
"ATX","ELC","W8","2025",0.0100995362108464
"ATX","ELC","W8","2026",0.0100995362108464
"ATX","ELC","W8","2027",0.0100995362108464
"ATX","ELC","W8","2028",0.0100995362108464
"ATX","ELC","W8","2029",0.0100995362108464
"ATX","ELC","W8","2030",0.0100995362108464
"ATX","ELC","W8","2031",0.0100995362108464
"ATX","ELC","W8","2032",0.0100995362108464
"ATX","ELC","W8","2033",0.0100995362108464
"ATX","ELC","W8","2034",0.0100995362108464
"ATX","ELC","W8","2035",0.0100995362108464
"ATX","ELC","W8","2036",0.0100995362108464
"ATX","ELC","W8","2037",0.0100995362108464
"ATX","ELC","W8","2038",0.0100995362108464
"ATX","ELC","W8","2039",0.0100995362108464
"ATX","ELC","W8","2040",0.0100995362108464
"ATX","ELC","W8","2041",0.0100995362108464
"ATX","ELC","W8","2042",0.0100995362108464
"ATX","ELC","W8","2043",0.0100995362108464
"ATX","ELC","W8","2044",0.0100995362108464
"ATX","ELC","W8","2045",0.0100995362108464
"ATX","ELC","W8","2046",0.0100995362108464
"ATX","ELC","W8","2047",0.0100995362108464
"ATX","ELC","W8","2048",0.0100995362108464
"ATX","ELC","W8","2049",0.0100995362108464
"ATX","ELC","W8","2050",0.0100995362108464
"ATX","ELC","W9","2015",0.0104787356977286
"ATX","ELC","W9","2016",0.0104787356977286
"ATX","ELC","W9","2017",0.0104787356977286
"ATX","ELC","W9","2018",0.0104787356977286
"ATX","ELC","W9","2019",0.0104787356977286
"ATX","ELC","W9","2020",0.0104787356977286
"ATX","ELC","W9","2021",0.0104787356977286
"ATX","ELC","W9","2022",0.0104787356977286
"ATX","ELC","W9","2023",0.0104787356977286
"ATX","ELC","W9","2024",0.0104787356977286
"ATX","ELC","W9","2025",0.0104787356977286
"ATX","ELC","W9","2026",0.0104787356977286
"ATX","ELC","W9","2027",0.0104787356977286
"ATX","ELC","W9","2028",0.0104787356977286
"ATX","ELC","W9","2029",0.0104787356977286
"ATX","ELC","W9","2030",0.0104787356977286
"ATX","ELC","W9","2031",0.0104787356977286
"ATX","ELC","W9","2032",0.0104787356977286
"ATX","ELC","W9","2033",0.0104787356977286
"ATX","ELC","W9","2034",0.0104787356977286
"ATX","ELC","W9","2035",0.0104787356977286
"ATX","ELC","W9","2036",0.0104787356977286
"ATX","ELC","W9","2037",0.0104787356977286
"ATX","ELC","W9","2038",0.0104787356977286
"ATX","ELC","W9","2039",0.0104787356977286
"ATX","ELC","W9","2040",0.0104787356977286
"ATX","ELC","W9","2041",0.0104787356977286
"ATX","ELC","W9","2042",0.0104787356977286
"ATX","ELC","W9","2043",0.0104787356977286
"ATX","ELC","W9","2044",0.0104787356977286
"ATX","ELC","W9","2045",0.0104787356977286
"ATX","ELC","W9","2046",0.0104787356977286
"ATX","ELC","W9","2047",0.0104787356977286
"ATX","ELC","W9","2048",0.0104787356977286
"ATX","ELC","W9","2049",0.0104787356977286
"ATX","ELC","W9","2050",0.0104787356977286
"ATX","ELC","W10","2015",0.0103412376915389
"ATX","ELC","W10","2016",0.0103412376915389
"ATX","ELC","W10","2017",0.0103412376915389
"ATX","ELC","W10","2018",0.0103412376915389
"ATX","ELC","W10","2019",0.0103412376915389
"ATX","ELC","W10","2020",0.0103412376915389
"ATX","ELC","W10","2021",0.0103412376915389
"ATX","ELC","W10","2022",0.0103412376915389
"ATX","ELC","W10","2023",0.0103412376915389
"ATX","ELC","W10","2024",0.0103412376915389
"ATX","ELC","W10","2025",0.0103412376915389
"ATX","ELC","W10","2026",0.0103412376915389
"ATX","ELC","W10","2027",0.0103412376915389
"ATX","ELC","W10","2028",0.0103412376915389
"ATX","ELC","W10","2029",0.0103412376915389
"ATX","ELC","W10","2030",0.0103412376915389
"ATX","ELC","W10","2031",0.0103412376915389
"ATX","ELC","W10","2032",0.0103412376915389
"ATX","ELC","W10","2033",0.0103412376915389
"ATX","ELC","W10","2034",0.0103412376915389
"ATX","ELC","W10","2035",0.0103412376915389
"ATX","ELC","W10","2036",0.0103412376915389
"ATX","ELC","W10","2037",0.0103412376915389
"ATX","ELC","W10","2038",0.0103412376915389
"ATX","ELC","W10","2039",0.0103412376915389
"ATX","ELC","W10","2040",0.0103412376915389
"ATX","ELC","W10","2041",0.0103412376915389
"ATX","ELC","W10","2042",0.0103412376915389
"ATX","ELC","W10","2043",0.0103412376915389
"ATX","ELC","W10","2044",0.0103412376915389
"ATX","ELC","W10","2045",0.0103412376915389
"ATX","ELC","W10","2046",0.0103412376915389
"ATX","ELC","W10","2047",0.0103412376915389
"ATX","ELC","W10","2048",0.0103412376915389
"ATX","ELC","W10","2049",0.0103412376915389
"ATX","ELC","W10","2050",0.0103412376915389
"ATX","ELC","W11","2015",0.0102041196633245
"ATX","ELC","W11","2016",0.0102041196633245
"ATX","ELC","W11","2017",0.0102041196633245
"ATX","ELC","W11","2018",0.0102041196633245
"ATX","ELC","W11","2019",0.0102041196633245
"ATX","ELC","W11","2020",0.0102041196633245
"ATX","ELC","W11","2021",0.0102041196633245
"ATX","ELC","W11","2022",0.0102041196633245
"ATX","ELC","W11","2023",0.0102041196633245
"ATX","ELC","W11","2024",0.0102041196633245
"ATX","ELC","W11","2025",0.0102041196633245
"ATX","ELC","W11","2026",0.0102041196633245
"ATX","ELC","W11","2027",0.0102041196633245
"ATX","ELC","W11","2028",0.0102041196633245
"ATX","ELC","W11","2029",0.0102041196633245
"ATX","ELC","W11","2030",0.0102041196633245
"ATX","ELC","W11","2031",0.0102041196633245
"ATX","ELC","W11","2032",0.0102041196633245
"ATX","ELC","W11","2033",0.0102041196633245
"ATX","ELC","W11","2034",0.0102041196633245
"ATX","ELC","W11","2035",0.0102041196633245
"ATX","ELC","W11","2036",0.0102041196633245
"ATX","ELC","W11","2037",0.0102041196633245
"ATX","ELC","W11","2038",0.0102041196633245
"ATX","ELC","W11","2039",0.0102041196633245
"ATX","ELC","W11","2040",0.0102041196633245
"ATX","ELC","W11","2041",0.0102041196633245
"ATX","ELC","W11","2042",0.0102041196633245
"ATX","ELC","W11","2043",0.0102041196633245
"ATX","ELC","W11","2044",0.0102041196633245
"ATX","ELC","W11","2045",0.0102041196633245
"ATX","ELC","W11","2046",0.0102041196633245
"ATX","ELC","W11","2047",0.0102041196633245
"ATX","ELC","W11","2048",0.0102041196633245
"ATX","ELC","W11","2049",0.0102041196633245
"ATX","ELC","W11","2050",0.0102041196633245
"ATX","ELC","W12","2015",0.010021320856274
"ATX","ELC","W12","2016",0.010021320856274
"ATX","ELC","W12","2017",0.010021320856274
"ATX","ELC","W12","2018",0.010021320856274
"ATX","ELC","W12","2019",0.010021320856274
"ATX","ELC","W12","2020",0.010021320856274
"ATX","ELC","W12","2021",0.010021320856274
"ATX","ELC","W12","2022",0.010021320856274
"ATX","ELC","W12","2023",0.010021320856274
"ATX","ELC","W12","2024",0.010021320856274
"ATX","ELC","W12","2025",0.010021320856274
"ATX","ELC","W12","2026",0.010021320856274
"ATX","ELC","W12","2027",0.010021320856274
"ATX","ELC","W12","2028",0.010021320856274
"ATX","ELC","W12","2029",0.010021320856274
"ATX","ELC","W12","2030",0.010021320856274
"ATX","ELC","W12","2031",0.010021320856274
"ATX","ELC","W12","2032",0.010021320856274
"ATX","ELC","W12","2033",0.010021320856274
"ATX","ELC","W12","2034",0.010021320856274
"ATX","ELC","W12","2035",0.010021320856274
"ATX","ELC","W12","2036",0.010021320856274
"ATX","ELC","W12","2037",0.010021320856274
"ATX","ELC","W12","2038",0.010021320856274
"ATX","ELC","W12","2039",0.010021320856274
"ATX","ELC","W12","2040",0.010021320856274
"ATX","ELC","W12","2041",0.010021320856274
"ATX","ELC","W12","2042",0.010021320856274
"ATX","ELC","W12","2043",0.010021320856274
"ATX","ELC","W12","2044",0.010021320856274
"ATX","ELC","W12","2045",0.010021320856274
"ATX","ELC","W12","2046",0.010021320856274
"ATX","ELC","W12","2047",0.010021320856274
"ATX","ELC","W12","2048",0.010021320856274
"ATX","ELC","W12","2049",0.010021320856274
"ATX","ELC","W12","2050",0.010021320856274
"ATX","ELC","W13","2015",0.00980035812690779
"ATX","ELC","W13","2016",0.00980035812690779
"ATX","ELC","W13","2017",0.00980035812690779
"ATX","ELC","W13","2018",0.00980035812690779
"ATX","ELC","W13","2019",0.00980035812690779
"ATX","ELC","W13","2020",0.00980035812690779
"ATX","ELC","W13","2021",0.00980035812690779
"ATX","ELC","W13","2022",0.00980035812690779
"ATX","ELC","W13","2023",0.00980035812690779
"ATX","ELC","W13","2024",0.00980035812690779
"ATX","ELC","W13","2025",0.00980035812690779
"ATX","ELC","W13","2026",0.00980035812690779
"ATX","ELC","W13","2027",0.00980035812690779
"ATX","ELC","W13","2028",0.00980035812690779
"ATX","ELC","W13","2029",0.00980035812690779
"ATX","ELC","W13","2030",0.00980035812690779
"ATX","ELC","W13","2031",0.00980035812690779
"ATX","ELC","W13","2032",0.00980035812690779
"ATX","ELC","W13","2033",0.00980035812690779
"ATX","ELC","W13","2034",0.00980035812690779
"ATX","ELC","W13","2035",0.00980035812690779
"ATX","ELC","W13","2036",0.00980035812690779
"ATX","ELC","W13","2037",0.00980035812690779
"ATX","ELC","W13","2038",0.00980035812690779
"ATX","ELC","W13","2039",0.00980035812690779
"ATX","ELC","W13","2040",0.00980035812690779
"ATX","ELC","W13","2041",0.00980035812690779
"ATX","ELC","W13","2042",0.00980035812690779
"ATX","ELC","W13","2043",0.00980035812690779
"ATX","ELC","W13","2044",0.00980035812690779
"ATX","ELC","W13","2045",0.00980035812690779
"ATX","ELC","W13","2046",0.00980035812690779
"ATX","ELC","W13","2047",0.00980035812690779
"ATX","ELC","W13","2048",0.00980035812690779
"ATX","ELC","W13","2049",0.00980035812690779
"ATX","ELC","W13","2050",0.00980035812690779
"ATX","ELC","W14","2015",0.00958575604080087
"ATX","ELC","W14","2016",0.00958575604080087
"ATX","ELC","W14","2017",0.00958575604080087
"ATX","ELC","W14","2018",0.00958575604080087
"ATX","ELC","W14","2019",0.00958575604080087
"ATX","ELC","W14","2020",0.00958575604080087
"ATX","ELC","W14","2021",0.00958575604080087
"ATX","ELC","W14","2022",0.00958575604080087
"ATX","ELC","W14","2023",0.00958575604080087
"ATX","ELC","W14","2024",0.00958575604080087
"ATX","ELC","W14","2025",0.00958575604080087
"ATX","ELC","W14","2026",0.00958575604080087
"ATX","ELC","W14","2027",0.00958575604080087
"ATX","ELC","W14","2028",0.00958575604080087
"ATX","ELC","W14","2029",0.00958575604080087
"ATX","ELC","W14","2030",0.00958575604080087
"ATX","ELC","W14","2031",0.00958575604080087
"ATX","ELC","W14","2032",0.00958575604080087
"ATX","ELC","W14","2033",0.00958575604080087
"ATX","ELC","W14","2034",0.00958575604080087
"ATX","ELC","W14","2035",0.00958575604080087
"ATX","ELC","W14","2036",0.00958575604080087
"ATX","ELC","W14","2037",0.00958575604080087
"ATX","ELC","W14","2038",0.00958575604080087
"ATX","ELC","W14","2039",0.00958575604080087
"ATX","ELC","W14","2040",0.00958575604080087
"ATX","ELC","W14","2041",0.00958575604080087
"ATX","ELC","W14","2042",0.00958575604080087
"ATX","ELC","W14","2043",0.00958575604080087
"ATX","ELC","W14","2044",0.00958575604080087
"ATX","ELC","W14","2045",0.00958575604080087
"ATX","ELC","W14","2046",0.00958575604080087
"ATX","ELC","W14","2047",0.00958575604080087
"ATX","ELC","W14","2048",0.00958575604080087
"ATX","ELC","W14","2049",0.00958575604080087
"ATX","ELC","W14","2050",0.00958575604080087
"ATX","ELC","W15","2015",0.00941569606486843
"ATX","ELC","W15","2016",0.00941569606486843
"ATX","ELC","W15","2017",0.00941569606486843
"ATX","ELC","W15","2018",0.00941569606486843
"ATX","ELC","W15","2019",0.00941569606486843
"ATX","ELC","W15","2020",0.00941569606486843
"ATX","ELC","W15","2021",0.00941569606486843
"ATX","ELC","W15","2022",0.00941569606486843
"ATX","ELC","W15","2023",0.00941569606486843
"ATX","ELC","W15","2024",0.00941569606486843
"ATX","ELC","W15","2025",0.00941569606486843
"ATX","ELC","W15","2026",0.00941569606486843
"ATX","ELC","W15","2027",0.00941569606486843
"ATX","ELC","W15","2028",0.00941569606486843
"ATX","ELC","W15","2029",0.00941569606486843
"ATX","ELC","W15","2030",0.00941569606486843
"ATX","ELC","W15","2031",0.00941569606486843
"ATX","ELC","W15","2032",0.00941569606486843
"ATX","ELC","W15","2033",0.00941569606486843
"ATX","ELC","W15","2034",0.00941569606486843
"ATX","ELC","W15","2035",0.00941569606486843
"ATX","ELC","W15","2036",0.00941569606486843
"ATX","ELC","W15","2037",0.00941569606486843
"ATX","ELC","W15","2038",0.00941569606486843
"ATX","ELC","W15","2039",0.00941569606486843
"ATX","ELC","W15","2040",0.00941569606486843
"ATX","ELC","W15","2041",0.00941569606486843
"ATX","ELC","W15","2042",0.00941569606486843
"ATX","ELC","W15","2043",0.00941569606486843
"ATX","ELC","W15","2044",0.00941569606486843
"ATX","ELC","W15","2045",0.00941569606486843
"ATX","ELC","W15","2046",0.00941569606486843
"ATX","ELC","W15","2047",0.00941569606486843
"ATX","ELC","W15","2048",0.00941569606486843
"ATX","ELC","W15","2049",0.00941569606486843
"ATX","ELC","W15","2050",0.00941569606486843
"ATX","ELC","W16","2015",0.00929110449701335
"ATX","ELC","W16","2016",0.00929110449701335
"ATX","ELC","W16","2017",0.00929110449701335
"ATX","ELC","W16","2018",0.00929110449701335
"ATX","ELC","W16","2019",0.00929110449701335
"ATX","ELC","W16","2020",0.00929110449701335
"ATX","ELC","W16","2021",0.00929110449701335
"ATX","ELC","W16","2022",0.00929110449701335
"ATX","ELC","W16","2023",0.00929110449701335
"ATX","ELC","W16","2024",0.00929110449701335
"ATX","ELC","W16","2025",0.00929110449701335
"ATX","ELC","W16","2026",0.00929110449701335
"ATX","ELC","W16","2027",0.00929110449701335
"ATX","ELC","W16","2028",0.00929110449701335
"ATX","ELC","W16","2029",0.00929110449701335
"ATX","ELC","W16","2030",0.00929110449701335
"ATX","ELC","W16","2031",0.00929110449701335
"ATX","ELC","W16","2032",0.00929110449701335
"ATX","ELC","W16","2033",0.00929110449701335
"ATX","ELC","W16","2034",0.00929110449701335
"ATX","ELC","W16","2035",0.00929110449701335
"ATX","ELC","W16","2036",0.00929110449701335
"ATX","ELC","W16","2037",0.00929110449701335
"ATX","ELC","W16","2038",0.00929110449701335
"ATX","ELC","W16","2039",0.00929110449701335
"ATX","ELC","W16","2040",0.00929110449701335
"ATX","ELC","W16","2041",0.00929110449701335
"ATX","ELC","W16","2042",0.00929110449701335
"ATX","ELC","W16","2043",0.00929110449701335
"ATX","ELC","W16","2044",0.00929110449701335
"ATX","ELC","W16","2045",0.00929110449701335
"ATX","ELC","W16","2046",0.00929110449701335
"ATX","ELC","W16","2047",0.00929110449701335
"ATX","ELC","W16","2048",0.00929110449701335
"ATX","ELC","W16","2049",0.00929110449701335
"ATX","ELC","W16","2050",0.00929110449701335
"ATX","ELC","W17","2015",0.0092684216889391
"ATX","ELC","W17","2016",0.0092684216889391
"ATX","ELC","W17","2017",0.0092684216889391
"ATX","ELC","W17","2018",0.0092684216889391
"ATX","ELC","W17","2019",0.0092684216889391
"ATX","ELC","W17","2020",0.0092684216889391
"ATX","ELC","W17","2021",0.0092684216889391
