"REGION","TECHNOLOGY","YEAR","Val"
"ATX","ICE_PET_F","2038",27.2374054429977
"ATX","ICE_PET_F","2039",27.205593113636
"ATX","ICE_PET_F","2040",27.1780436364088
"ATX","ICE_PET_F","2041",27.15418578913
"ATX","ICE_PET_F","2042",27.1335248933866
"ATX","ICE_PET_F","2043",27.1156325576728
"ATX","ICE_PET_F","2044",27.1001377949446
"ATX","ICE_PET_F","2045",27.1
"ATX","ICE_PET_F","2046",27.1
"ATX","ICE_PET_F","2047",27.1
"ATX","ICE_PET_F","2048",27.1
"ATX","ICE_PET_F","2049",27.1
"ATX","ICE_PET_F","2050",27.1
"ATX","ICE_DSL_F","2015",38.495
"ATX","ICE_DSL_F","2016",37.62467
"ATX","ICE_DSL_F","2017",36.87096422
"ATX","ICE_DSL_F","2018",36.21825501452
"ATX","ICE_DSL_F","2019",35.6530088425743
"ATX","ICE_DSL_F","2020",35.1635056576694
"ATX","ICE_DSL_F","2021",34.7395958995417
"ATX","ICE_DSL_F","2022",34.3724900490031
"ATX","ICE_DSL_F","2023",34.0545763824367
"ATX","ICE_DSL_F","2024",33.7792631471902
"ATX","ICE_DSL_F","2025",33.5408418854667
"ATX","ICE_DSL_F","2026",33.3343690728141
"ATX","ICE_DSL_F","2027",33.155563617057
"ATX","ICE_DSL_F","2028",33.0007180923714
"ATX","ICE_DSL_F","2029",32.8666218679936
"ATX","ICE_DSL_F","2030",32.7504945376825
"ATX","ICE_DSL_F","2031",32.649928269633
"ATX","ICE_DSL_F","2032",32.5628378815022
"ATX","ICE_DSL_F","2033",32.4874176053809
"ATX","ICE_DSL_F","2034",32.4221036462599
"ATX","ICE_DSL_F","2035",32.365541757661
"ATX","ICE_DSL_F","2036",32.3165591621345
"ATX","ICE_DSL_F","2037",32.2741402344084
"ATX","ICE_DSL_F","2038",32.2374054429977
"ATX","ICE_DSL_F","2039",32.205593113636
"ATX","ICE_DSL_F","2040",32.1780436364088
"ATX","ICE_DSL_F","2041",32.15418578913
"ATX","ICE_DSL_F","2042",32.1335248933866
"ATX","ICE_DSL_F","2043",32.1156325576728
"ATX","ICE_DSL_F","2044",32.1001377949446
"ATX","ICE_DSL_F","2045",32.1
"ATX","ICE_DSL_F","2046",32.1
"ATX","ICE_DSL_F","2047",32.1
"ATX","ICE_DSL_F","2048",32.1
"ATX","ICE_DSL_F","2049",32.1
"ATX","ICE_DSL_F","2050",32.1
"ATX","PHEV_F","2015",43.995
"ATX","PHEV_F","2016",43.12467
"ATX","PHEV_F","2017",42.37096422
"ATX","PHEV_F","2018",41.71825501452
"ATX","PHEV_F","2019",41.1530088425743
"ATX","PHEV_F","2020",40.6635056576694
"ATX","PHEV_F","2021",40.2395958995417
"ATX","PHEV_F","2022",39.8724900490031
"ATX","PHEV_F","2023",39.5545763824367
"ATX","PHEV_F","2024",39.2792631471902
"ATX","PHEV_F","2025",39.0408418854667
"ATX","PHEV_F","2026",38.8343690728141
"ATX","PHEV_F","2027",38.655563617057
"ATX","PHEV_F","2028",38.5007180923714
"ATX","PHEV_F","2029",38.3666218679936
"ATX","PHEV_F","2030",38.2504945376825
"ATX","PHEV_F","2031",38.149928269633
"ATX","PHEV_F","2032",38.0628378815022
"ATX","PHEV_F","2033",37.9874176053809
"ATX","PHEV_F","2034",37.9221036462599
"ATX","PHEV_F","2035",37.865541757661
"ATX","PHEV_F","2036",37.8165591621345
"ATX","PHEV_F","2037",37.7741402344084
"ATX","PHEV_F","2038",37.7374054429977
"ATX","PHEV_F","2039",37.705593113636
"ATX","PHEV_F","2040",37.6780436364088
"ATX","PHEV_F","2041",37.65418578913
"ATX","PHEV_F","2042",37.6335248933866
"ATX","PHEV_F","2043",37.6156325576728
"ATX","PHEV_F","2044",37.6001377949446
"ATX","PHEV_F","2045",37.6
"ATX","PHEV_F","2046",37.6
"ATX","PHEV_F","2047",37.6
"ATX","PHEV_F","2048",37.6
"ATX","PHEV_F","2049",37.6
"ATX","PHEV_F","2050",37.6
"ATX","HYBRID_F","2015",38.495
"ATX","HYBRID_F","2016",37.62467
"ATX","HYBRID_F","2017",36.87096422
"ATX","HYBRID_F","2018",36.21825501452
"ATX","HYBRID_F","2019",35.6530088425743
"ATX","HYBRID_F","2020",35.1635056576694
"ATX","HYBRID_F","2021",34.7395958995417
"ATX","HYBRID_F","2022",34.3724900490031
"ATX","HYBRID_F","2023",34.0545763824367
"ATX","HYBRID_F","2024",33.7792631471902
"ATX","HYBRID_F","2025",33.5408418854667
"ATX","HYBRID_F","2026",33.3343690728141
"ATX","HYBRID_F","2027",33.155563617057
"ATX","HYBRID_F","2028",33.0007180923714
"ATX","HYBRID_F","2029",32.8666218679936
"ATX","HYBRID_F","2030",32.7504945376825
"ATX","HYBRID_F","2031",32.649928269633
"ATX","HYBRID_F","2032",32.5628378815022
"ATX","HYBRID_F","2033",32.4874176053809
"ATX","HYBRID_F","2034",32.4221036462599
"ATX","HYBRID_F","2035",32.365541757661
"ATX","HYBRID_F","2036",32.3165591621345
"ATX","HYBRID_F","2037",32.2741402344084
"ATX","HYBRID_F","2038",32.2374054429977
"ATX","HYBRID_F","2039",32.205593113636
"ATX","HYBRID_F","2040",32.1780436364088
"ATX","HYBRID_F","2041",32.15418578913
"ATX","HYBRID_F","2042",32.1335248933866
"ATX","HYBRID_F","2043",32.1156325576728
"ATX","HYBRID_F","2044",32.1001377949446
"ATX","HYBRID_F","2045",32.1
"ATX","HYBRID_F","2046",32.1
"ATX","HYBRID_F","2047",32.1
"ATX","HYBRID_F","2048",32.1
"ATX","HYBRID_F","2049",32.1
"ATX","HYBRID_F","2050",32.1
"ATX","H2V_F","2015",63.995
"ATX","H2V_F","2016",63.12467
"ATX","H2V_F","2017",62.37096422
"ATX","H2V_F","2018",61.71825501452
"ATX","H2V_F","2019",61.1530088425743
"ATX","H2V_F","2020",60.6635056576694
"ATX","H2V_F","2021",60.2395958995417
"ATX","H2V_F","2022",59.8724900490031
"ATX","H2V_F","2023",59.5545763824367
"ATX","H2V_F","2024",59.2792631471902
"ATX","H2V_F","2025",59.0408418854667
"ATX","H2V_F","2026",58.8343690728141
"ATX","H2V_F","2027",58.655563617057
"ATX","H2V_F","2028",58.5007180923714
"ATX","H2V_F","2029",58.3666218679936
"ATX","H2V_F","2030",58.2504945376825
"ATX","H2V_F","2031",58.149928269633
"ATX","H2V_F","2032",58.0628378815022
"ATX","H2V_F","2033",57.9874176053809
"ATX","H2V_F","2034",57.9221036462599
"ATX","H2V_F","2035",57.865541757661
"ATX","H2V_F","2036",57.8165591621345
"ATX","H2V_F","2037",57.7741402344084
"ATX","H2V_F","2038",57.7374054429977
"ATX","H2V_F","2039",57.705593113636
"ATX","H2V_F","2040",57.6780436364088
"ATX","H2V_F","2041",57.65418578913
"ATX","H2V_F","2042",57.6335248933866
"ATX","H2V_F","2043",57.6156325576728
"ATX","H2V_F","2044",57.6001377949446
"ATX","H2V_F","2045",57.6
"ATX","H2V_F","2046",57.6
"ATX","H2V_F","2047",57.6
"ATX","H2V_F","2048",57.6
"ATX","H2V_F","2049",57.6
"ATX","H2V_F","2050",57.6
"ATX","EV_F","2015",45.381
"ATX","EV_F","2016",43.48097
"ATX","EV_F","2017",41.72486422
"ATX","EV_F","2018",40.09635501452
"ATX","EV_F","2019",38.5811088425743
"ATX","EV_F","2020",37.1667056576694
"ATX","EV_F","2021",35.8423958995417
"ATX","EV_F","2022",34.5987900490031
"ATX","EV_F","2023",33.4275763824367
"ATX","EV_F","2024",32.3215631471902
"ATX","EV_F","2025",31.2743418854667
"ATX","EV_F","2026",30.2805690728141
"ATX","EV_F","2027",29.335363617057
"ATX","EV_F","2028",28.4343180923714
"ATX","EV_F","2029",27.5738218679936
"ATX","EV_F","2030",26.7504945376825
"ATX","EV_F","2031",26.631728269633
"ATX","EV_F","2032",26.5264378815022
"ATX","EV_F","2033",26.4328176053809
"ATX","EV_F","2034",26.3494036462599
"ATX","EV_F","2035",26.274641757661
"ATX","EV_F","2036",26.2075591621345
"ATX","EV_F","2037",26.1470402344085
"ATX","EV_F","2038",26.0922054429977
"ATX","EV_F","2039",26.042293113636
"ATX","EV_F","2040",25.9966436364088
"ATX","EV_F","2041",25.95468578913
"ATX","EV_F","2042",25.9159248933866
"ATX","EV_F","2043",25.8800325576728
"ATX","EV_F","2044",25.8465377949446
"ATX","EV_F","2045",25.8283
"ATX","EV_F","2046",25.8103
"ATX","EV_F","2047",25.7923
"ATX","EV_F","2048",25.7743
"ATX","EV_F","2049",25.7564
"ATX","EV_F","2050",25.7384
"ATX","ICE_PET_PUB","2015",300
"ATX","ICE_PET_PUB","2016",300
"ATX","ICE_PET_PUB","2017",300
"ATX","ICE_PET_PUB","2018",300
"ATX","ICE_PET_PUB","2019",300
"ATX","ICE_PET_PUB","2020",300
"ATX","ICE_PET_PUB","2021",300
"ATX","ICE_PET_PUB","2022",300
"ATX","ICE_PET_PUB","2023",300
"ATX","ICE_PET_PUB","2024",300
"ATX","ICE_PET_PUB","2025",300
"ATX","ICE_PET_PUB","2026",300
"ATX","ICE_PET_PUB","2027",300
"ATX","ICE_PET_PUB","2028",300
"ATX","ICE_PET_PUB","2029",300
"ATX","ICE_PET_PUB","2030",300
"ATX","ICE_PET_PUB","2031",300
"ATX","ICE_PET_PUB","2032",300
"ATX","ICE_PET_PUB","2033",300
"ATX","ICE_PET_PUB","2034",300
"ATX","ICE_PET_PUB","2035",300
"ATX","ICE_PET_PUB","2036",300
"ATX","ICE_PET_PUB","2037",300
"ATX","ICE_PET_PUB","2038",300
"ATX","ICE_PET_PUB","2039",300
"ATX","ICE_PET_PUB","2040",300
"ATX","ICE_PET_PUB","2041",300
"ATX","ICE_PET_PUB","2042",300
"ATX","ICE_PET_PUB","2043",300
"ATX","ICE_PET_PUB","2044",300
"ATX","ICE_PET_PUB","2045",300
"ATX","ICE_PET_PUB","2046",300
"ATX","ICE_PET_PUB","2047",300
"ATX","ICE_PET_PUB","2048",300
"ATX","ICE_PET_PUB","2049",300
"ATX","ICE_PET_PUB","2050",300
"ATX","ICE_DSL_PUB","2015",300
"ATX","ICE_DSL_PUB","2016",300
"ATX","ICE_DSL_PUB","2017",300
"ATX","ICE_DSL_PUB","2018",300
"ATX","ICE_DSL_PUB","2019",300
"ATX","ICE_DSL_PUB","2020",300
"ATX","ICE_DSL_PUB","2021",300
"ATX","ICE_DSL_PUB","2022",300
"ATX","ICE_DSL_PUB","2023",300
"ATX","ICE_DSL_PUB","2024",300
"ATX","ICE_DSL_PUB","2025",300
"ATX","ICE_DSL_PUB","2026",300
"ATX","ICE_DSL_PUB","2027",300
"ATX","ICE_DSL_PUB","2028",300
"ATX","ICE_DSL_PUB","2029",300
"ATX","ICE_DSL_PUB","2030",300
"ATX","ICE_DSL_PUB","2031",300
"ATX","ICE_DSL_PUB","2032",300
"ATX","ICE_DSL_PUB","2033",300
"ATX","ICE_DSL_PUB","2034",300
"ATX","ICE_DSL_PUB","2035",300
"ATX","ICE_DSL_PUB","2036",300
"ATX","ICE_DSL_PUB","2037",300
"ATX","ICE_DSL_PUB","2038",300
"ATX","ICE_DSL_PUB","2039",300
"ATX","ICE_DSL_PUB","2040",300
"ATX","ICE_DSL_PUB","2041",300
"ATX","ICE_DSL_PUB","2042",300
"ATX","ICE_DSL_PUB","2043",300
"ATX","ICE_DSL_PUB","2044",300
"ATX","ICE_DSL_PUB","2045",300
"ATX","ICE_DSL_PUB","2046",300
"ATX","ICE_DSL_PUB","2047",300
"ATX","ICE_DSL_PUB","2048",300
"ATX","ICE_DSL_PUB","2049",300
"ATX","ICE_DSL_PUB","2050",300
"ATX","CNG_PUB","2015",370
"ATX","CNG_PUB","2016",370
"ATX","CNG_PUB","2017",370
"ATX","CNG_PUB","2018",370
"ATX","CNG_PUB","2019",370
"ATX","CNG_PUB","2020",370
"ATX","CNG_PUB","2021",370
"ATX","CNG_PUB","2022",370
"ATX","CNG_PUB","2023",370
"ATX","CNG_PUB","2024",370
"ATX","CNG_PUB","2025",370
"ATX","CNG_PUB","2026",370
"ATX","CNG_PUB","2027",370
"ATX","CNG_PUB","2028",370
"ATX","CNG_PUB","2029",370
"ATX","CNG_PUB","2030",370
"ATX","CNG_PUB","2031",370
"ATX","CNG_PUB","2032",370
"ATX","CNG_PUB","2033",370
"ATX","CNG_PUB","2034",370
"ATX","CNG_PUB","2035",370
"ATX","CNG_PUB","2036",370
"ATX","CNG_PUB","2037",370
"ATX","CNG_PUB","2038",370
"ATX","CNG_PUB","2039",370
"ATX","CNG_PUB","2040",370
"ATX","CNG_PUB","2041",370
"ATX","CNG_PUB","2042",370
"ATX","CNG_PUB","2043",370
"ATX","CNG_PUB","2044",370
"ATX","CNG_PUB","2045",370
"ATX","CNG_PUB","2046",370
"ATX","CNG_PUB","2047",370
"ATX","CNG_PUB","2048",370
"ATX","CNG_PUB","2049",370
"ATX","CNG_PUB","2050",370
"ATX","EV_PUB","2015",600
"ATX","EV_PUB","2016",584.04
"ATX","EV_PUB","2017",568.504536
"ATX","EV_PUB","2018",553.3823153424
"ATX","EV_PUB","2019",538.662345754292
"ATX","EV_PUB","2020",524.333927357228
"ATX","EV_PUB","2021",510.386644889526
"ATX","EV_PUB","2022",496.810360135464
"ATX","EV_PUB","2023",483.595204555861
"ATX","EV_PUB","2024",470.731572114675
"ATX","EV_PUB","2025",458.210112296425
"ATX","EV_PUB","2026",446.02172330934
"ATX","EV_PUB","2027",434.157545469312
"ATX","EV_PUB","2028",422.608954759828
"ATX","EV_PUB","2029",411.367556563217
"ATX","EV_PUB","2030",400.425179558635
"ATX","EV_PUB","2031",389.773869782375
"ATX","EV_PUB","2032",379.405884846164
"ATX","EV_PUB","2033",369.313688309256
"ATX","EV_PUB","2034",359.48994420023
"ATX","EV_PUB","2035",349.927511684504
"ATX","EV_PUB","2036",340.619439873696
"ATX","EV_PUB","2037",331.558962773056
"ATX","EV_PUB","2038",322.739494363293
"ATX","EV_PUB","2039",314.154623813229
"ATX","EV_PUB","2040",305.798110819797
"ATX","EV_PUB","2041",297.66388107199
"ATX","EV_PUB","2042",289.746021835476
"ATX","EV_PUB","2043",282.038777654652
"ATX","EV_PUB","2044",274.536546169038
"ATX","EV_PUB","2045",267.233874040942
"ATX","EV_PUB","2046",260.125452991453
"ATX","EV_PUB","2047",253.20611594188
"ATX","EV_PUB","2048",246.470833257826
"ATX","EV_PUB","2049",239.914709093168
"ATX","EV_PUB","2050",233.53297783129
"ATX","PHEV_PUB","2015",600
"ATX","PHEV_PUB","2016",600
"ATX","PHEV_PUB","2017",600
"ATX","PHEV_PUB","2018",600
"ATX","PHEV_PUB","2019",600
"ATX","PHEV_PUB","2020",600
"ATX","PHEV_PUB","2021",600
"ATX","PHEV_PUB","2022",600
"ATX","PHEV_PUB","2023",600
"ATX","PHEV_PUB","2024",600
"ATX","PHEV_PUB","2025",600
"ATX","PHEV_PUB","2026",600
"ATX","PHEV_PUB","2027",600
"ATX","PHEV_PUB","2028",600
"ATX","PHEV_PUB","2029",600
"ATX","PHEV_PUB","2030",600
"ATX","PHEV_PUB","2031",600
"ATX","PHEV_PUB","2032",600
"ATX","PHEV_PUB","2033",600
"ATX","PHEV_PUB","2034",600
"ATX","PHEV_PUB","2035",600
"ATX","PHEV_PUB","2036",600
"ATX","PHEV_PUB","2037",600
"ATX","PHEV_PUB","2038",600
"ATX","PHEV_PUB","2039",600
"ATX","PHEV_PUB","2040",600
"ATX","PHEV_PUB","2041",600
"ATX","PHEV_PUB","2042",600
"ATX","PHEV_PUB","2043",600
"ATX","PHEV_PUB","2044",600
"ATX","PHEV_PUB","2045",600
"ATX","PHEV_PUB","2046",600
"ATX","PHEV_PUB","2047",600
"ATX","PHEV_PUB","2048",600
"ATX","PHEV_PUB","2049",600
"ATX","PHEV_PUB","2050",600
"ATX","HYBRID_PUB","2015",500
"ATX","HYBRID_PUB","2016",500
"ATX","HYBRID_PUB","2017",500
"ATX","HYBRID_PUB","2018",500
"ATX","HYBRID_PUB","2019",500
"ATX","HYBRID_PUB","2020",500
"ATX","HYBRID_PUB","2021",500
"ATX","HYBRID_PUB","2022",500
"ATX","HYBRID_PUB","2023",500
"ATX","HYBRID_PUB","2024",500
"ATX","HYBRID_PUB","2025",500
"ATX","HYBRID_PUB","2026",500
"ATX","HYBRID_PUB","2027",500
"ATX","HYBRID_PUB","2028",500
"ATX","HYBRID_PUB","2029",500
"ATX","HYBRID_PUB","2030",500
"ATX","HYBRID_PUB","2031",500
"ATX","HYBRID_PUB","2032",500
"ATX","HYBRID_PUB","2033",500
"ATX","HYBRID_PUB","2034",500
"ATX","HYBRID_PUB","2035",500
"ATX","HYBRID_PUB","2036",500
"ATX","HYBRID_PUB","2037",500
"ATX","HYBRID_PUB","2038",500
"ATX","HYBRID_PUB","2039",500
"ATX","HYBRID_PUB","2040",500
"ATX","HYBRID_PUB","2041",500
"ATX","HYBRID_PUB","2042",500
"ATX","HYBRID_PUB","2043",500
"ATX","HYBRID_PUB","2044",500
"ATX","HYBRID_PUB","2045",500
"ATX","HYBRID_PUB","2046",500
"ATX","HYBRID_PUB","2047",500
"ATX","HYBRID_PUB","2048",500
"ATX","HYBRID_PUB","2049",500
"ATX","HYBRID_PUB","2050",500
"ATX","BIO_DSL_PUB","2015",370
"ATX","BIO_DSL_PUB","2016",370
"ATX","BIO_DSL_PUB","2017",370
"ATX","BIO_DSL_PUB","2018",370
"ATX","BIO_DSL_PUB","2019",370
"ATX","BIO_DSL_PUB","2020",370
"ATX","BIO_DSL_PUB","2021",370
"ATX","BIO_DSL_PUB","2022",370
"ATX","BIO_DSL_PUB","2023",370
"ATX","BIO_DSL_PUB","2024",370
"ATX","BIO_DSL_PUB","2025",370
"ATX","BIO_DSL_PUB","2026",370
"ATX","BIO_DSL_PUB","2027",370
"ATX","BIO_DSL_PUB","2028",370
"ATX","BIO_DSL_PUB","2029",370
"ATX","BIO_DSL_PUB","2030",370
"ATX","BIO_DSL_PUB","2031",370
"ATX","BIO_DSL_PUB","2032",370
"ATX","BIO_DSL_PUB","2033",370
"ATX","BIO_DSL_PUB","2034",370
"ATX","BIO_DSL_PUB","2035",370
"ATX","BIO_DSL_PUB","2036",370
"ATX","BIO_DSL_PUB","2037",370
"ATX","BIO_DSL_PUB","2038",370
"ATX","BIO_DSL_PUB","2039",370
"ATX","BIO_DSL_PUB","2040",370
"ATX","BIO_DSL_PUB","2041",370
"ATX","BIO_DSL_PUB","2042",370
"ATX","BIO_DSL_PUB","2043",370
"ATX","BIO_DSL_PUB","2044",370
"ATX","BIO_DSL_PUB","2045",370
"ATX","BIO_DSL_PUB","2046",370
"ATX","BIO_DSL_PUB","2047",370
"ATX","BIO_DSL_PUB","2048",370
"ATX","BIO_DSL_PUB","2049",370
"ATX","BIO_DSL_PUB","2050",370
"ATX","ELCTROL","2015",4.101
"ATX","ELCTROL","2016",4.101
"ATX","ELCTROL","2017",4.101
"ATX","ELCTROL","2018",4.101
"ATX","ELCTROL","2019",4.101
"ATX","ELCTROL","2020",4.101
"ATX","ELCTROL","2021",4.101
"ATX","ELCTROL","2022",4.101
"ATX","ELCTROL","2023",4.101
"ATX","ELCTROL","2024",4.101
"ATX","ELCTROL","2025",4.101
"ATX","ELCTROL","2026",4.101
"ATX","ELCTROL","2027",4.101
"ATX","ELCTROL","2028",4.101
"ATX","ELCTROL","2029",4.101
"ATX","ELCTROL","2030",4.101
"ATX","ELCTROL","2031",4.101
"ATX","ELCTROL","2032",4.101
"ATX","ELCTROL","2033",4.101
"ATX","ELCTROL","2034",4.101
"ATX","ELCTROL","2035",4.101
"ATX","ELCTROL","2036",4.101
"ATX","ELCTROL","2037",4.101
"ATX","ELCTROL","2038",4.101
"ATX","ELCTROL","2039",4.101
"ATX","ELCTROL","2040",4.101
"ATX","ELCTROL","2041",4.101
"ATX","ELCTROL","2042",4.101
"ATX","ELCTROL","2043",4.101
"ATX","ELCTROL","2044",4.101
"ATX","ELCTROL","2045",4.101
"ATX","ELCTROL","2046",4.101
"ATX","ELCTROL","2047",4.101
"ATX","ELCTROL","2048",4.101
"ATX","ELCTROL","2049",4.101
"ATX","ELCTROL","2050",4.101
"ATX","GASREF","2015",1.82
"ATX","GASREF","2016",1.82
"ATX","GASREF","2017",1.82
"ATX","GASREF","2018",1.82
"ATX","GASREF","2019",1.82
"ATX","GASREF","2020",1.82
"ATX","GASREF","2021",1.82
"ATX","GASREF","2022",1.82
"ATX","GASREF","2023",1.82
"ATX","GASREF","2024",1.82
"ATX","GASREF","2025",1.82
"ATX","GASREF","2026",1.82
"ATX","GASREF","2027",1.82
"ATX","GASREF","2028",1.82
"ATX","GASREF","2029",1.82
"ATX","GASREF","2030",1.82
"ATX","GASREF","2031",1.82
"ATX","GASREF","2032",1.82
"ATX","GASREF","2033",1.82
"ATX","GASREF","2034",1.82
"ATX","GASREF","2035",1.82
"ATX","GASREF","2036",1.82
"ATX","GASREF","2037",1.82
"ATX","GASREF","2038",1.82
"ATX","GASREF","2039",1.82
"ATX","GASREF","2040",1.82
"ATX","GASREF","2041",1.82
"ATX","GASREF","2042",1.82
"ATX","GASREF","2043",1.82
"ATX","GASREF","2044",1.82
"ATX","GASREF","2045",1.82
"ATX","GASREF","2046",1.82
"ATX","GASREF","2047",1.82
"ATX","GASREF","2048",1.82
"ATX","GASREF","2049",1.82
"ATX","GASREF","2050",1.82
"ATX","BIOGAS","2015",2.767
"ATX","BIOGAS","2016",2.767
"ATX","BIOGAS","2017",2.767
"ATX","BIOGAS","2018",2.767
"ATX","BIOGAS","2019",2.767
"ATX","BIOGAS","2020",2.767
"ATX","BIOGAS","2021",2.767
"ATX","BIOGAS","2022",2.767
"ATX","BIOGAS","2023",2.767
"ATX","BIOGAS","2024",2.767
"ATX","BIOGAS","2025",2.767
"ATX","BIOGAS","2026",2.767
"ATX","BIOGAS","2027",2.767
"ATX","BIOGAS","2028",2.767
"ATX","BIOGAS","2029",2.767
"ATX","BIOGAS","2030",2.767
"ATX","BIOGAS","2031",2.767
"ATX","BIOGAS","2032",2.767
"ATX","BIOGAS","2033",2.767
"ATX","BIOGAS","2034",2.767
"ATX","BIOGAS","2035",2.767
"ATX","BIOGAS","2036",2.767
"ATX","BIOGAS","2037",2.767
"ATX","BIOGAS","2038",2.767
"ATX","BIOGAS","2039",2.767
"ATX","BIOGAS","2040",2.767
"ATX","BIOGAS","2041",2.767
"ATX","BIOGAS","2042",2.767
"ATX","BIOGAS","2043",2.767
"ATX","BIOGAS","2044",2.767
"ATX","BIOGAS","2045",2.767
"ATX","BIOGAS","2046",2.767
"ATX","BIOGAS","2047",2.767
"ATX","BIOGAS","2048",2.767
"ATX","BIOGAS","2049",2.767
"ATX","BIOGAS","2050",2.767
"ATX","COALGAS","2015",5.401
"ATX","COALGAS","2016",5.401
"ATX","COALGAS","2017",5.401
"ATX","COALGAS","2018",5.401
"ATX","COALGAS","2019",5.401
"ATX","COALGAS","2020",5.401
"ATX","COALGAS","2021",5.401
"ATX","COALGAS","2022",5.401
"ATX","COALGAS","2023",5.401
"ATX","COALGAS","2024",5.401
"ATX","COALGAS","2025",5.401
"ATX","COALGAS","2026",5.401
"ATX","COALGAS","2027",5.401
"ATX","COALGAS","2028",5.401
"ATX","COALGAS","2029",5.401
"ATX","COALGAS","2030",5.401
"ATX","COALGAS","2031",5.401
"ATX","COALGAS","2032",5.401
"ATX","COALGAS","2033",5.401
"ATX","COALGAS","2034",5.401
"ATX","COALGAS","2035",5.401
"ATX","COALGAS","2036",5.401
"ATX","COALGAS","2037",5.401
"ATX","COALGAS","2038",5.401
"ATX","COALGAS","2039",5.401
"ATX","COALGAS","2040",5.401
"ATX","COALGAS","2041",5.401
"ATX","COALGAS","2042",5.401
"ATX","COALGAS","2043",5.401
"ATX","COALGAS","2044",5.401
"ATX","COALGAS","2045",5.401
"ATX","COALGAS","2046",5.401
"ATX","COALGAS","2047",5.401
"ATX","COALGAS","2048",5.401
"ATX","COALGAS","2049",5.401
"ATX","COALGAS","2050",5.401
