"REGION","TECHNOLOGY","FUEL","MODE_OF_OPERATION","YEAR","Val"
"ATX","V2G_F","ELC","1","2042",1
"ATX","V2G_F","ELC","1","2043",1
"ATX","V2G_F","ELC","1","2044",1
"ATX","V2G_F","ELC","1","2045",1
"ATX","V2G_F","ELC","1","2046",1
"ATX","V2G_F","ELC","1","2047",1
"ATX","V2G_F","ELC","1","2048",1
"ATX","V2G_F","ELC","1","2049",1
"ATX","V2G_F","ELC","1","2050",1
"ATX","EV_DISCHARGE_F","ELC","1","2015",1
"ATX","EV_DISCHARGE_F","ELC","1","2016",1
"ATX","EV_DISCHARGE_F","ELC","1","2017",1
"ATX","EV_DISCHARGE_F","ELC","1","2018",1
"ATX","EV_DISCHARGE_F","ELC","1","2019",1
"ATX","EV_DISCHARGE_F","ELC","1","2020",1
"ATX","EV_DISCHARGE_F","ELC","1","2021",1
"ATX","EV_DISCHARGE_F","ELC","1","2022",1
"ATX","EV_DISCHARGE_F","ELC","1","2023",1
"ATX","EV_DISCHARGE_F","ELC","1","2024",1
"ATX","EV_DISCHARGE_F","ELC","1","2025",1
"ATX","EV_DISCHARGE_F","ELC","1","2026",1
"ATX","EV_DISCHARGE_F","ELC","1","2027",1
"ATX","EV_DISCHARGE_F","ELC","1","2028",1
"ATX","EV_DISCHARGE_F","ELC","1","2029",1
"ATX","EV_DISCHARGE_F","ELC","1","2030",1
"ATX","EV_DISCHARGE_F","ELC","1","2031",1
"ATX","EV_DISCHARGE_F","ELC","1","2032",1
"ATX","EV_DISCHARGE_F","ELC","1","2033",1
"ATX","EV_DISCHARGE_F","ELC","1","2034",1
"ATX","EV_DISCHARGE_F","ELC","1","2035",1
"ATX","EV_DISCHARGE_F","ELC","1","2036",1
"ATX","EV_DISCHARGE_F","ELC","1","2037",1
"ATX","EV_DISCHARGE_F","ELC","1","2038",1
"ATX","EV_DISCHARGE_F","ELC","1","2039",1
"ATX","EV_DISCHARGE_F","ELC","1","2040",1
"ATX","EV_DISCHARGE_F","ELC","1","2041",1
"ATX","EV_DISCHARGE_F","ELC","1","2042",1
"ATX","EV_DISCHARGE_F","ELC","1","2043",1
"ATX","EV_DISCHARGE_F","ELC","1","2044",1
"ATX","EV_DISCHARGE_F","ELC","1","2045",1
"ATX","EV_DISCHARGE_F","ELC","1","2046",1
"ATX","EV_DISCHARGE_F","ELC","1","2047",1
"ATX","EV_DISCHARGE_F","ELC","1","2048",1
"ATX","EV_DISCHARGE_F","ELC","1","2049",1
"ATX","EV_DISCHARGE_F","ELC","1","2050",1
"ATX","BUYCOAL","COAL","1","2015",1
"ATX","BUYCOAL","COAL","1","2016",1
"ATX","BUYCOAL","COAL","1","2017",1
"ATX","BUYCOAL","COAL","1","2018",1
"ATX","BUYCOAL","COAL","1","2019",1
"ATX","BUYCOAL","COAL","1","2020",1
"ATX","BUYCOAL","COAL","1","2021",1
"ATX","BUYCOAL","COAL","1","2022",1
"ATX","BUYCOAL","COAL","1","2023",1
"ATX","BUYCOAL","COAL","1","2024",1
"ATX","BUYCOAL","COAL","1","2025",1
"ATX","BUYCOAL","COAL","1","2026",1
"ATX","BUYCOAL","COAL","1","2027",1
"ATX","BUYCOAL","COAL","1","2028",1
"ATX","BUYCOAL","COAL","1","2029",1
"ATX","BUYCOAL","COAL","1","2030",1
"ATX","BUYCOAL","COAL","1","2031",1
"ATX","BUYCOAL","COAL","1","2032",1
"ATX","BUYCOAL","COAL","1","2033",1
"ATX","BUYCOAL","COAL","1","2034",1
"ATX","BUYCOAL","COAL","1","2035",1
"ATX","BUYCOAL","COAL","1","2036",1
"ATX","BUYCOAL","COAL","1","2037",1
"ATX","BUYCOAL","COAL","1","2038",1
"ATX","BUYCOAL","COAL","1","2039",1
"ATX","BUYCOAL","COAL","1","2040",1
"ATX","BUYCOAL","COAL","1","2041",1
"ATX","BUYCOAL","COAL","1","2042",1
"ATX","BUYCOAL","COAL","1","2043",1
"ATX","BUYCOAL","COAL","1","2044",1
"ATX","BUYCOAL","COAL","1","2045",1
"ATX","BUYCOAL","COAL","1","2046",1
"ATX","BUYCOAL","COAL","1","2047",1
"ATX","BUYCOAL","COAL","1","2048",1
"ATX","BUYCOAL","COAL","1","2049",1
"ATX","BUYCOAL","COAL","1","2050",1
"ATX","BUYURN","URN","1","2015",1
"ATX","BUYURN","URN","1","2016",1
"ATX","BUYURN","URN","1","2017",1
"ATX","BUYURN","URN","1","2018",1
"ATX","BUYURN","URN","1","2019",1
"ATX","BUYURN","URN","1","2020",1
"ATX","BUYURN","URN","1","2021",1
"ATX","BUYURN","URN","1","2022",1
"ATX","BUYURN","URN","1","2023",1
"ATX","BUYURN","URN","1","2024",1
"ATX","BUYURN","URN","1","2025",1
"ATX","BUYURN","URN","1","2026",1
"ATX","BUYURN","URN","1","2027",1
"ATX","BUYURN","URN","1","2028",1
"ATX","BUYURN","URN","1","2029",1
"ATX","BUYURN","URN","1","2030",1
"ATX","BUYURN","URN","1","2031",1
"ATX","BUYURN","URN","1","2032",1
"ATX","BUYURN","URN","1","2033",1
"ATX","BUYURN","URN","1","2034",1
"ATX","BUYURN","URN","1","2035",1
"ATX","BUYURN","URN","1","2036",1
"ATX","BUYURN","URN","1","2037",1
"ATX","BUYURN","URN","1","2038",1
"ATX","BUYURN","URN","1","2039",1
"ATX","BUYURN","URN","1","2040",1
"ATX","BUYURN","URN","1","2041",1
"ATX","BUYURN","URN","1","2042",1
"ATX","BUYURN","URN","1","2043",1
"ATX","BUYURN","URN","1","2044",1
"ATX","BUYURN","URN","1","2045",1
"ATX","BUYURN","URN","1","2046",1
"ATX","BUYURN","URN","1","2047",1
"ATX","BUYURN","URN","1","2048",1
"ATX","BUYURN","URN","1","2049",1
"ATX","BUYURN","URN","1","2050",1
"ATX","BUYBIO","BIO","1","2015",1
"ATX","BUYBIO","BIO","1","2016",1
"ATX","BUYBIO","BIO","1","2017",1
"ATX","BUYBIO","BIO","1","2018",1
"ATX","BUYBIO","BIO","1","2019",1
"ATX","BUYBIO","BIO","1","2020",1
"ATX","BUYBIO","BIO","1","2021",1
"ATX","BUYBIO","BIO","1","2022",1
"ATX","BUYBIO","BIO","1","2023",1
"ATX","BUYBIO","BIO","1","2024",1
"ATX","BUYBIO","BIO","1","2025",1
"ATX","BUYBIO","BIO","1","2026",1
"ATX","BUYBIO","BIO","1","2027",1
"ATX","BUYBIO","BIO","1","2028",1
"ATX","BUYBIO","BIO","1","2029",1
"ATX","BUYBIO","BIO","1","2030",1
"ATX","BUYBIO","BIO","1","2031",1
"ATX","BUYBIO","BIO","1","2032",1
"ATX","BUYBIO","BIO","1","2033",1
"ATX","BUYBIO","BIO","1","2034",1
"ATX","BUYBIO","BIO","1","2035",1
"ATX","BUYBIO","BIO","1","2036",1
"ATX","BUYBIO","BIO","1","2037",1
"ATX","BUYBIO","BIO","1","2038",1
"ATX","BUYBIO","BIO","1","2039",1
"ATX","BUYBIO","BIO","1","2040",1
"ATX","BUYBIO","BIO","1","2041",1
"ATX","BUYBIO","BIO","1","2042",1
"ATX","BUYBIO","BIO","1","2043",1
"ATX","BUYBIO","BIO","1","2044",1
"ATX","BUYBIO","BIO","1","2045",1
"ATX","BUYBIO","BIO","1","2046",1
"ATX","BUYBIO","BIO","1","2047",1
"ATX","BUYBIO","BIO","1","2048",1
"ATX","BUYBIO","BIO","1","2049",1
"ATX","BUYBIO","BIO","1","2050",1
"ATX","BUYGAS","GAS","1","2015",1
"ATX","BUYGAS","GAS","1","2016",1
"ATX","BUYGAS","GAS","1","2017",1
"ATX","BUYGAS","GAS","1","2018",1
"ATX","BUYGAS","GAS","1","2019",1
"ATX","BUYGAS","GAS","1","2020",1
"ATX","BUYGAS","GAS","1","2021",1
"ATX","BUYGAS","GAS","1","2022",1
"ATX","BUYGAS","GAS","1","2023",1
"ATX","BUYGAS","GAS","1","2024",1
"ATX","BUYGAS","GAS","1","2025",1
"ATX","BUYGAS","GAS","1","2026",1
"ATX","BUYGAS","GAS","1","2027",1
"ATX","BUYGAS","GAS","1","2028",1
"ATX","BUYGAS","GAS","1","2029",1
"ATX","BUYGAS","GAS","1","2030",1
"ATX","BUYGAS","GAS","1","2031",1
"ATX","BUYGAS","GAS","1","2032",1
"ATX","BUYGAS","GAS","1","2033",1
"ATX","BUYGAS","GAS","1","2034",1
"ATX","BUYGAS","GAS","1","2035",1
"ATX","BUYGAS","GAS","1","2036",1
"ATX","BUYGAS","GAS","1","2037",1
"ATX","BUYGAS","GAS","1","2038",1
"ATX","BUYGAS","GAS","1","2039",1
"ATX","BUYGAS","GAS","1","2040",1
"ATX","BUYGAS","GAS","1","2041",1
"ATX","BUYGAS","GAS","1","2042",1
"ATX","BUYGAS","GAS","1","2043",1
"ATX","BUYGAS","GAS","1","2044",1
"ATX","BUYGAS","GAS","1","2045",1
"ATX","BUYGAS","GAS","1","2046",1
"ATX","BUYGAS","GAS","1","2047",1
"ATX","BUYGAS","GAS","1","2048",1
"ATX","BUYGAS","GAS","1","2049",1
"ATX","BUYGAS","GAS","1","2050",1
"ATX","BUYPET","PET","1","2015",1
"ATX","BUYPET","PET","1","2016",1
"ATX","BUYPET","PET","1","2017",1
"ATX","BUYPET","PET","1","2018",1
"ATX","BUYPET","PET","1","2019",1
"ATX","BUYPET","PET","1","2020",1
"ATX","BUYPET","PET","1","2021",1
"ATX","BUYPET","PET","1","2022",1
"ATX","BUYPET","PET","1","2023",1
"ATX","BUYPET","PET","1","2024",1
"ATX","BUYPET","PET","1","2025",1
"ATX","BUYPET","PET","1","2026",1
"ATX","BUYPET","PET","1","2027",1
"ATX","BUYPET","PET","1","2028",1
"ATX","BUYPET","PET","1","2029",1
"ATX","BUYPET","PET","1","2030",1
"ATX","BUYPET","PET","1","2031",1
"ATX","BUYPET","PET","1","2032",1
"ATX","BUYPET","PET","1","2033",1
"ATX","BUYPET","PET","1","2034",1
"ATX","BUYPET","PET","1","2035",1
"ATX","BUYPET","PET","1","2036",1
"ATX","BUYPET","PET","1","2037",1
"ATX","BUYPET","PET","1","2038",1
"ATX","BUYPET","PET","1","2039",1
"ATX","BUYPET","PET","1","2040",1
"ATX","BUYPET","PET","1","2041",1
"ATX","BUYPET","PET","1","2042",1
"ATX","BUYPET","PET","1","2043",1
"ATX","BUYPET","PET","1","2044",1
"ATX","BUYPET","PET","1","2045",1
"ATX","BUYPET","PET","1","2046",1
"ATX","BUYPET","PET","1","2047",1
"ATX","BUYPET","PET","1","2048",1
"ATX","BUYPET","PET","1","2049",1
"ATX","BUYPET","PET","1","2050",1
"ATX","BUYDSL","DSL","1","2015",1
"ATX","BUYDSL","DSL","1","2016",1
"ATX","BUYDSL","DSL","1","2017",1
"ATX","BUYDSL","DSL","1","2018",1
"ATX","BUYDSL","DSL","1","2019",1
"ATX","BUYDSL","DSL","1","2020",1
"ATX","BUYDSL","DSL","1","2021",1
"ATX","BUYDSL","DSL","1","2022",1
"ATX","BUYDSL","DSL","1","2023",1
"ATX","BUYDSL","DSL","1","2024",1
"ATX","BUYDSL","DSL","1","2025",1
"ATX","BUYDSL","DSL","1","2026",1
"ATX","BUYDSL","DSL","1","2027",1
"ATX","BUYDSL","DSL","1","2028",1
"ATX","BUYDSL","DSL","1","2029",1
"ATX","BUYDSL","DSL","1","2030",1
"ATX","BUYDSL","DSL","1","2031",1
"ATX","BUYDSL","DSL","1","2032",1
"ATX","BUYDSL","DSL","1","2033",1
"ATX","BUYDSL","DSL","1","2034",1
"ATX","BUYDSL","DSL","1","2035",1
"ATX","BUYDSL","DSL","1","2036",1
"ATX","BUYDSL","DSL","1","2037",1
"ATX","BUYDSL","DSL","1","2038",1
"ATX","BUYDSL","DSL","1","2039",1
"ATX","BUYDSL","DSL","1","2040",1
"ATX","BUYDSL","DSL","1","2041",1
"ATX","BUYDSL","DSL","1","2042",1
"ATX","BUYDSL","DSL","1","2043",1
"ATX","BUYDSL","DSL","1","2044",1
"ATX","BUYDSL","DSL","1","2045",1
"ATX","BUYDSL","DSL","1","2046",1
"ATX","BUYDSL","DSL","1","2047",1
"ATX","BUYDSL","DSL","1","2048",1
"ATX","BUYDSL","DSL","1","2049",1
"ATX","BUYDSL","DSL","1","2050",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2015",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2016",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2017",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2018",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2019",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2020",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2021",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2022",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2023",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2024",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2025",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2026",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2027",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2028",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2029",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2030",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2031",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2032",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2033",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2034",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2035",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2036",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2037",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2038",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2039",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2040",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2041",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2042",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2043",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2044",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2045",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2046",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2047",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2048",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2049",1
"ATX","BUYBIO_DSL","BIO_DSL","1","2050",1
"ATX","SOLPOT","SOL","1","2015",1
"ATX","SOLPOT","SOL","1","2016",1
"ATX","SOLPOT","SOL","1","2017",1
"ATX","SOLPOT","SOL","1","2018",1
"ATX","SOLPOT","SOL","1","2019",1
"ATX","SOLPOT","SOL","1","2020",1
"ATX","SOLPOT","SOL","1","2021",1
"ATX","SOLPOT","SOL","1","2022",1
"ATX","SOLPOT","SOL","1","2023",1
"ATX","SOLPOT","SOL","1","2024",1
"ATX","SOLPOT","SOL","1","2025",1
"ATX","SOLPOT","SOL","1","2026",1
"ATX","SOLPOT","SOL","1","2027",1
"ATX","SOLPOT","SOL","1","2028",1
"ATX","SOLPOT","SOL","1","2029",1
"ATX","SOLPOT","SOL","1","2030",1
"ATX","SOLPOT","SOL","1","2031",1
"ATX","SOLPOT","SOL","1","2032",1
"ATX","SOLPOT","SOL","1","2033",1
"ATX","SOLPOT","SOL","1","2034",1
"ATX","SOLPOT","SOL","1","2035",1
"ATX","SOLPOT","SOL","1","2036",1
"ATX","SOLPOT","SOL","1","2037",1
"ATX","SOLPOT","SOL","1","2038",1
"ATX","SOLPOT","SOL","1","2039",1
"ATX","SOLPOT","SOL","1","2040",1
"ATX","SOLPOT","SOL","1","2041",1
"ATX","SOLPOT","SOL","1","2042",1
"ATX","SOLPOT","SOL","1","2043",1
"ATX","SOLPOT","SOL","1","2044",1
"ATX","SOLPOT","SOL","1","2045",1
"ATX","SOLPOT","SOL","1","2046",1
"ATX","SOLPOT","SOL","1","2047",1
"ATX","SOLPOT","SOL","1","2048",1
"ATX","SOLPOT","SOL","1","2049",1
"ATX","SOLPOT","SOL","1","2050",1
"ATX","WINDPOT","WIND","1","2015",1
"ATX","WINDPOT","WIND","1","2016",1
"ATX","WINDPOT","WIND","1","2017",1
"ATX","WINDPOT","WIND","1","2018",1
"ATX","WINDPOT","WIND","1","2019",1
"ATX","WINDPOT","WIND","1","2020",1
"ATX","WINDPOT","WIND","1","2021",1
"ATX","WINDPOT","WIND","1","2022",1
"ATX","WINDPOT","WIND","1","2023",1
"ATX","WINDPOT","WIND","1","2024",1
"ATX","WINDPOT","WIND","1","2025",1
"ATX","WINDPOT","WIND","1","2026",1
"ATX","WINDPOT","WIND","1","2027",1
"ATX","WINDPOT","WIND","1","2028",1
"ATX","WINDPOT","WIND","1","2029",1
"ATX","WINDPOT","WIND","1","2030",1
"ATX","WINDPOT","WIND","1","2031",1
"ATX","WINDPOT","WIND","1","2032",1
"ATX","WINDPOT","WIND","1","2033",1
"ATX","WINDPOT","WIND","1","2034",1
"ATX","WINDPOT","WIND","1","2035",1
"ATX","WINDPOT","WIND","1","2036",1
"ATX","WINDPOT","WIND","1","2037",1
"ATX","WINDPOT","WIND","1","2038",1
"ATX","WINDPOT","WIND","1","2039",1
"ATX","WINDPOT","WIND","1","2040",1
"ATX","WINDPOT","WIND","1","2041",1
"ATX","WINDPOT","WIND","1","2042",1
"ATX","WINDPOT","WIND","1","2043",1
"ATX","WINDPOT","WIND","1","2044",1
"ATX","WINDPOT","WIND","1","2045",1
"ATX","WINDPOT","WIND","1","2046",1
"ATX","WINDPOT","WIND","1","2047",1
"ATX","WINDPOT","WIND","1","2048",1
"ATX","WINDPOT","WIND","1","2049",1
"ATX","WINDPOT","WIND","1","2050",1
"ATX","HYDROPOT","HYDRO","1","2015",1
"ATX","HYDROPOT","HYDRO","1","2016",1
"ATX","HYDROPOT","HYDRO","1","2017",1
"ATX","HYDROPOT","HYDRO","1","2018",1
"ATX","HYDROPOT","HYDRO","1","2019",1
"ATX","HYDROPOT","HYDRO","1","2020",1
"ATX","HYDROPOT","HYDRO","1","2021",1
"ATX","HYDROPOT","HYDRO","1","2022",1
"ATX","HYDROPOT","HYDRO","1","2023",1
"ATX","HYDROPOT","HYDRO","1","2024",1
"ATX","HYDROPOT","HYDRO","1","2025",1
"ATX","HYDROPOT","HYDRO","1","2026",1
"ATX","HYDROPOT","HYDRO","1","2027",1
"ATX","HYDROPOT","HYDRO","1","2028",1
"ATX","HYDROPOT","HYDRO","1","2029",1
"ATX","HYDROPOT","HYDRO","1","2030",1
"ATX","HYDROPOT","HYDRO","1","2031",1
"ATX","HYDROPOT","HYDRO","1","2032",1
"ATX","HYDROPOT","HYDRO","1","2033",1
"ATX","HYDROPOT","HYDRO","1","2034",1
"ATX","HYDROPOT","HYDRO","1","2035",1
"ATX","HYDROPOT","HYDRO","1","2036",1
"ATX","HYDROPOT","HYDRO","1","2037",1
"ATX","HYDROPOT","HYDRO","1","2038",1
"ATX","HYDROPOT","HYDRO","1","2039",1
"ATX","HYDROPOT","HYDRO","1","2040",1
"ATX","HYDROPOT","HYDRO","1","2041",1
"ATX","HYDROPOT","HYDRO","1","2042",1
"ATX","HYDROPOT","HYDRO","1","2043",1
"ATX","HYDROPOT","HYDRO","1","2044",1
"ATX","HYDROPOT","HYDRO","1","2045",1
"ATX","HYDROPOT","HYDRO","1","2046",1
"ATX","HYDROPOT","HYDRO","1","2047",1
"ATX","HYDROPOT","HYDRO","1","2048",1
"ATX","HYDROPOT","HYDRO","1","2049",1
"ATX","HYDROPOT","HYDRO","1","2050",1
"ATX","ICE_PET","VMT","1","2015",1
"ATX","ICE_PET","VMT","1","2016",1
"ATX","ICE_PET","VMT","1","2017",1
"ATX","ICE_PET","VMT","1","2018",1
"ATX","ICE_PET","VMT","1","2019",1
"ATX","ICE_PET","VMT","1","2020",1
"ATX","ICE_PET","VMT","1","2021",1
"ATX","ICE_PET","VMT","1","2022",1
"ATX","ICE_PET","VMT","1","2023",1
"ATX","ICE_PET","VMT","1","2024",1
"ATX","ICE_PET","VMT","1","2025",1
"ATX","ICE_PET","VMT","1","2026",1
"ATX","ICE_PET","VMT","1","2027",1
"ATX","ICE_PET","VMT","1","2028",1
"ATX","ICE_PET","VMT","1","2029",1
"ATX","ICE_PET","VMT","1","2030",1
"ATX","ICE_PET","VMT","1","2031",1
"ATX","ICE_PET","VMT","1","2032",1
"ATX","ICE_PET","VMT","1","2033",1
"ATX","ICE_PET","VMT","1","2034",1
"ATX","ICE_PET","VMT","1","2035",1
"ATX","ICE_PET","VMT","1","2036",1
"ATX","ICE_PET","VMT","1","2037",1
"ATX","ICE_PET","VMT","1","2038",1
"ATX","ICE_PET","VMT","1","2039",1
"ATX","ICE_PET","VMT","1","2040",1
"ATX","ICE_PET","VMT","1","2041",1
"ATX","ICE_PET","VMT","1","2042",1
"ATX","ICE_PET","VMT","1","2043",1
"ATX","ICE_PET","VMT","1","2044",1
"ATX","ICE_PET","VMT","1","2045",1
"ATX","ICE_PET","VMT","1","2046",1
"ATX","ICE_PET","VMT","1","2047",1
"ATX","ICE_PET","VMT","1","2048",1
"ATX","ICE_PET","VMT","1","2049",1
"ATX","ICE_PET","VMT","1","2050",1
"ATX","ICE_DSL","VMT","1","2015",1
"ATX","ICE_DSL","VMT","1","2016",1
"ATX","ICE_DSL","VMT","1","2017",1
"ATX","ICE_DSL","VMT","1","2018",1
"ATX","ICE_DSL","VMT","1","2019",1
"ATX","ICE_DSL","VMT","1","2020",1
"ATX","ICE_DSL","VMT","1","2021",1
"ATX","ICE_DSL","VMT","1","2022",1
"ATX","ICE_DSL","VMT","1","2023",1
"ATX","ICE_DSL","VMT","1","2024",1
"ATX","ICE_DSL","VMT","1","2025",1
"ATX","ICE_DSL","VMT","1","2026",1
"ATX","ICE_DSL","VMT","1","2027",1
"ATX","ICE_DSL","VMT","1","2028",1
"ATX","ICE_DSL","VMT","1","2029",1
"ATX","ICE_DSL","VMT","1","2030",1
"ATX","ICE_DSL","VMT","1","2031",1
"ATX","ICE_DSL","VMT","1","2032",1
"ATX","ICE_DSL","VMT","1","2033",1
"ATX","ICE_DSL","VMT","1","2034",1
"ATX","ICE_DSL","VMT","1","2035",1
"ATX","ICE_DSL","VMT","1","2036",1
"ATX","ICE_DSL","VMT","1","2037",1
"ATX","ICE_DSL","VMT","1","2038",1
"ATX","ICE_DSL","VMT","1","2039",1
"ATX","ICE_DSL","VMT","1","2040",1
"ATX","ICE_DSL","VMT","1","2041",1
"ATX","ICE_DSL","VMT","1","2042",1
"ATX","ICE_DSL","VMT","1","2043",1
"ATX","ICE_DSL","VMT","1","2044",1
"ATX","ICE_DSL","VMT","1","2045",1
"ATX","ICE_DSL","VMT","1","2046",1
"ATX","ICE_DSL","VMT","1","2047",1
"ATX","ICE_DSL","VMT","1","2048",1
"ATX","ICE_DSL","VMT","1","2049",1
"ATX","ICE_DSL","VMT","1","2050",1
"ATX","PHEV","VMT","1","2015",1
"ATX","PHEV","VMT","1","2016",1
"ATX","PHEV","VMT","1","2017",1
"ATX","PHEV","VMT","1","2018",1
"ATX","PHEV","VMT","1","2019",1
"ATX","PHEV","VMT","1","2020",1
"ATX","PHEV","VMT","1","2021",1
"ATX","PHEV","VMT","1","2022",1
"ATX","PHEV","VMT","1","2023",1
"ATX","PHEV","VMT","1","2024",1
"ATX","PHEV","VMT","1","2025",1
"ATX","PHEV","VMT","1","2026",1
"ATX","PHEV","VMT","1","2027",1
"ATX","PHEV","VMT","1","2028",1
"ATX","PHEV","VMT","1","2029",1
"ATX","PHEV","VMT","1","2030",1
"ATX","PHEV","VMT","1","2031",1
"ATX","PHEV","VMT","1","2032",1
"ATX","PHEV","VMT","1","2033",1
"ATX","PHEV","VMT","1","2034",1
"ATX","PHEV","VMT","1","2035",1
"ATX","PHEV","VMT","1","2036",1
"ATX","PHEV","VMT","1","2037",1
"ATX","PHEV","VMT","1","2038",1
"ATX","PHEV","VMT","1","2039",1
"ATX","PHEV","VMT","1","2040",1
"ATX","PHEV","VMT","1","2041",1
"ATX","PHEV","VMT","1","2042",1
"ATX","PHEV","VMT","1","2043",1
"ATX","PHEV","VMT","1","2044",1
"ATX","PHEV","VMT","1","2045",1
"ATX","PHEV","VMT","1","2046",1
"ATX","PHEV","VMT","1","2047",1
"ATX","PHEV","VMT","1","2048",1
"ATX","PHEV","VMT","1","2049",1
"ATX","PHEV","VMT","1","2050",1
"ATX","HYBRID","VMT","1","2015",1
"ATX","HYBRID","VMT","1","2016",1
"ATX","HYBRID","VMT","1","2017",1
"ATX","HYBRID","VMT","1","2018",1
"ATX","HYBRID","VMT","1","2019",1
"ATX","HYBRID","VMT","1","2020",1
"ATX","HYBRID","VMT","1","2021",1
"ATX","HYBRID","VMT","1","2022",1
"ATX","HYBRID","VMT","1","2023",1
"ATX","HYBRID","VMT","1","2024",1
"ATX","HYBRID","VMT","1","2025",1
"ATX","HYBRID","VMT","1","2026",1
"ATX","HYBRID","VMT","1","2027",1
"ATX","HYBRID","VMT","1","2028",1
"ATX","HYBRID","VMT","1","2029",1
"ATX","HYBRID","VMT","1","2030",1
"ATX","HYBRID","VMT","1","2031",1
"ATX","HYBRID","VMT","1","2032",1
"ATX","HYBRID","VMT","1","2033",1
"ATX","HYBRID","VMT","1","2034",1
"ATX","HYBRID","VMT","1","2035",1
"ATX","HYBRID","VMT","1","2036",1
"ATX","HYBRID","VMT","1","2037",1
"ATX","HYBRID","VMT","1","2038",1
"ATX","HYBRID","VMT","1","2039",1
"ATX","HYBRID","VMT","1","2040",1
"ATX","HYBRID","VMT","1","2041",1
"ATX","HYBRID","VMT","1","2042",1
"ATX","HYBRID","VMT","1","2043",1
"ATX","HYBRID","VMT","1","2044",1
"ATX","HYBRID","VMT","1","2045",1
"ATX","HYBRID","VMT","1","2046",1
"ATX","HYBRID","VMT","1","2047",1
"ATX","HYBRID","VMT","1","2048",1
"ATX","HYBRID","VMT","1","2049",1
"ATX","HYBRID","VMT","1","2050",1
"ATX","H2V","VMT","1","2015",1
"ATX","H2V","VMT","1","2016",1
"ATX","H2V","VMT","1","2017",1
"ATX","H2V","VMT","1","2018",1
"ATX","H2V","VMT","1","2019",1
"ATX","H2V","VMT","1","2020",1
"ATX","H2V","VMT","1","2021",1
"ATX","H2V","VMT","1","2022",1
"ATX","H2V","VMT","1","2023",1
"ATX","H2V","VMT","1","2024",1
"ATX","H2V","VMT","1","2025",1
"ATX","H2V","VMT","1","2026",1
"ATX","H2V","VMT","1","2027",1
"ATX","H2V","VMT","1","2028",1
"ATX","H2V","VMT","1","2029",1
"ATX","H2V","VMT","1","2030",1
"ATX","H2V","VMT","1","2031",1
"ATX","H2V","VMT","1","2032",1
"ATX","H2V","VMT","1","2033",1
"ATX","H2V","VMT","1","2034",1
"ATX","H2V","VMT","1","2035",1
"ATX","H2V","VMT","1","2036",1
"ATX","H2V","VMT","1","2037",1
"ATX","H2V","VMT","1","2038",1
"ATX","H2V","VMT","1","2039",1
"ATX","H2V","VMT","1","2040",1
"ATX","H2V","VMT","1","2041",1
"ATX","H2V","VMT","1","2042",1
"ATX","H2V","VMT","1","2043",1
"ATX","H2V","VMT","1","2044",1
"ATX","H2V","VMT","1","2045",1
"ATX","H2V","VMT","1","2046",1
"ATX","H2V","VMT","1","2047",1
"ATX","H2V","VMT","1","2048",1
"ATX","H2V","VMT","1","2049",1
"ATX","H2V","VMT","1","2050",1
"ATX","EV","VMT","1","2015",1
"ATX","EV","VMT","1","2016",1
"ATX","EV","VMT","1","2017",1
"ATX","EV","VMT","1","2018",1
"ATX","EV","VMT","1","2019",1
"ATX","EV","VMT","1","2020",1
"ATX","EV","VMT","1","2021",1
"ATX","EV","VMT","1","2022",1
"ATX","EV","VMT","1","2023",1
