"REGION","TECHNOLOGY","YEAR","Val"
"ATX","ICE_PET_PUB","2016",0.1
"ATX","ICE_PET_PUB","2017",0.1
"ATX","ICE_PET_PUB","2018",0.1
"ATX","ICE_PET_PUB","2019",0.1
"ATX","ICE_PET_PUB","2020",0.1
"ATX","ICE_PET_PUB","2021",0.1
"ATX","ICE_PET_PUB","2022",0.1
"ATX","ICE_PET_PUB","2023",0.1
"ATX","ICE_PET_PUB","2024",0.1
"ATX","ICE_PET_PUB","2025",0.1
"ATX","ICE_PET_PUB","2026",0.1
"ATX","ICE_PET_PUB","2027",0.1
"ATX","ICE_PET_PUB","2028",0.1
"ATX","ICE_PET_PUB","2029",0.1
"ATX","ICE_PET_PUB","2030",0.1
"ATX","ICE_PET_PUB","2031",0.1
"ATX","ICE_PET_PUB","2032",0.1
"ATX","ICE_PET_PUB","2033",0.1
"ATX","ICE_PET_PUB","2034",0.1
"ATX","ICE_PET_PUB","2035",0.1
"ATX","ICE_PET_PUB","2036",0.1
"ATX","ICE_PET_PUB","2037",0.1
"ATX","ICE_PET_PUB","2038",0.1
"ATX","ICE_PET_PUB","2039",0.1
"ATX","ICE_PET_PUB","2040",0.1
"ATX","ICE_PET_PUB","2041",0.1
"ATX","ICE_PET_PUB","2042",0.1
"ATX","ICE_PET_PUB","2043",0.1
"ATX","ICE_PET_PUB","2044",0.1
"ATX","ICE_PET_PUB","2045",0.1
"ATX","ICE_PET_PUB","2046",0.1
"ATX","ICE_PET_PUB","2047",0.1
"ATX","ICE_PET_PUB","2048",0.1
"ATX","ICE_PET_PUB","2049",0.1
"ATX","ICE_PET_PUB","2050",0.1
"ATX","ICE_DSL_PUB","2015",0.1
"ATX","ICE_DSL_PUB","2016",0.1
"ATX","ICE_DSL_PUB","2017",0.1
"ATX","ICE_DSL_PUB","2018",0.1
"ATX","ICE_DSL_PUB","2019",0.1
"ATX","ICE_DSL_PUB","2020",0.1
"ATX","ICE_DSL_PUB","2021",0.1
"ATX","ICE_DSL_PUB","2022",0.1
"ATX","ICE_DSL_PUB","2023",0.1
"ATX","ICE_DSL_PUB","2024",0.1
"ATX","ICE_DSL_PUB","2025",0.1
"ATX","ICE_DSL_PUB","2026",0.1
"ATX","ICE_DSL_PUB","2027",0.1
"ATX","ICE_DSL_PUB","2028",0.1
"ATX","ICE_DSL_PUB","2029",0.1
"ATX","ICE_DSL_PUB","2030",0.1
"ATX","ICE_DSL_PUB","2031",0.1
"ATX","ICE_DSL_PUB","2032",0.1
"ATX","ICE_DSL_PUB","2033",0.1
"ATX","ICE_DSL_PUB","2034",0.1
"ATX","ICE_DSL_PUB","2035",0.1
"ATX","ICE_DSL_PUB","2036",0.1
"ATX","ICE_DSL_PUB","2037",0.1
"ATX","ICE_DSL_PUB","2038",0.1
"ATX","ICE_DSL_PUB","2039",0.1
"ATX","ICE_DSL_PUB","2040",0.1
"ATX","ICE_DSL_PUB","2041",0.1
"ATX","ICE_DSL_PUB","2042",0.1
"ATX","ICE_DSL_PUB","2043",0.1
"ATX","ICE_DSL_PUB","2044",0.1
"ATX","ICE_DSL_PUB","2045",0.1
"ATX","ICE_DSL_PUB","2046",0.1
"ATX","ICE_DSL_PUB","2047",0.1
"ATX","ICE_DSL_PUB","2048",0.1
"ATX","ICE_DSL_PUB","2049",0.1
"ATX","ICE_DSL_PUB","2050",0.1
"ATX","CNG_PUB","2015",0.1
"ATX","CNG_PUB","2016",0.1
"ATX","CNG_PUB","2017",0.1
"ATX","CNG_PUB","2018",0.1
"ATX","CNG_PUB","2019",0.1
"ATX","CNG_PUB","2020",0.1
"ATX","CNG_PUB","2021",0.1
"ATX","CNG_PUB","2022",0.1
"ATX","CNG_PUB","2023",0.1
"ATX","CNG_PUB","2024",0.1
"ATX","CNG_PUB","2025",0.1
"ATX","CNG_PUB","2026",0.1
"ATX","CNG_PUB","2027",0.1
"ATX","CNG_PUB","2028",0.1
"ATX","CNG_PUB","2029",0.1
"ATX","CNG_PUB","2030",0.1
"ATX","CNG_PUB","2031",0.1
"ATX","CNG_PUB","2032",0.1
"ATX","CNG_PUB","2033",0.1
"ATX","CNG_PUB","2034",0.1
"ATX","CNG_PUB","2035",0.1
"ATX","CNG_PUB","2036",0.1
"ATX","CNG_PUB","2037",0.1
"ATX","CNG_PUB","2038",0.1
"ATX","CNG_PUB","2039",0.1
"ATX","CNG_PUB","2040",0.1
"ATX","CNG_PUB","2041",0.1
"ATX","CNG_PUB","2042",0.1
"ATX","CNG_PUB","2043",0.1
"ATX","CNG_PUB","2044",0.1
"ATX","CNG_PUB","2045",0.1
"ATX","CNG_PUB","2046",0.1
"ATX","CNG_PUB","2047",0.1
"ATX","CNG_PUB","2048",0.1
"ATX","CNG_PUB","2049",0.1
"ATX","CNG_PUB","2050",0.1
"ATX","EV_PUB","2015",0.1
"ATX","EV_PUB","2016",0.1
"ATX","EV_PUB","2017",0.1
"ATX","EV_PUB","2018",0.1
"ATX","EV_PUB","2019",0.1
"ATX","EV_PUB","2020",0.1
"ATX","EV_PUB","2021",0.1
"ATX","EV_PUB","2022",0.1
"ATX","EV_PUB","2023",0.1
"ATX","EV_PUB","2024",0.1
"ATX","EV_PUB","2025",0.1
"ATX","EV_PUB","2026",0.1
"ATX","EV_PUB","2027",0.1
"ATX","EV_PUB","2028",0.1
"ATX","EV_PUB","2029",0.1
"ATX","EV_PUB","2030",0.1
"ATX","EV_PUB","2031",0.1
"ATX","EV_PUB","2032",0.1
"ATX","EV_PUB","2033",0.1
"ATX","EV_PUB","2034",0.1
"ATX","EV_PUB","2035",0.1
"ATX","EV_PUB","2036",0.1
"ATX","EV_PUB","2037",0.1
"ATX","EV_PUB","2038",0.1
"ATX","EV_PUB","2039",0.1
"ATX","EV_PUB","2040",0.1
"ATX","EV_PUB","2041",0.1
"ATX","EV_PUB","2042",0.1
"ATX","EV_PUB","2043",0.1
"ATX","EV_PUB","2044",0.1
"ATX","EV_PUB","2045",0.1
"ATX","EV_PUB","2046",0.1
"ATX","EV_PUB","2047",0.1
"ATX","EV_PUB","2048",0.1
"ATX","EV_PUB","2049",0.1
"ATX","EV_PUB","2050",0.1
"ATX","PHEV_PUB","2015",0.1
"ATX","PHEV_PUB","2016",0.1
"ATX","PHEV_PUB","2017",0.1
"ATX","PHEV_PUB","2018",0.1
"ATX","PHEV_PUB","2019",0.1
"ATX","PHEV_PUB","2020",0.1
"ATX","PHEV_PUB","2021",0.1
"ATX","PHEV_PUB","2022",0.1
"ATX","PHEV_PUB","2023",0.1
"ATX","PHEV_PUB","2024",0.1
"ATX","PHEV_PUB","2025",0.1
"ATX","PHEV_PUB","2026",0.1
"ATX","PHEV_PUB","2027",0.1
"ATX","PHEV_PUB","2028",0.1
"ATX","PHEV_PUB","2029",0.1
"ATX","PHEV_PUB","2030",0.1
"ATX","PHEV_PUB","2031",0.1
"ATX","PHEV_PUB","2032",0.1
"ATX","PHEV_PUB","2033",0.1
"ATX","PHEV_PUB","2034",0.1
"ATX","PHEV_PUB","2035",0.1
"ATX","PHEV_PUB","2036",0.1
"ATX","PHEV_PUB","2037",0.1
"ATX","PHEV_PUB","2038",0.1
"ATX","PHEV_PUB","2039",0.1
"ATX","PHEV_PUB","2040",0.1
"ATX","PHEV_PUB","2041",0.1
"ATX","PHEV_PUB","2042",0.1
"ATX","PHEV_PUB","2043",0.1
"ATX","PHEV_PUB","2044",0.1
"ATX","PHEV_PUB","2045",0.1
"ATX","PHEV_PUB","2046",0.1
"ATX","PHEV_PUB","2047",0.1
"ATX","PHEV_PUB","2048",0.1
"ATX","PHEV_PUB","2049",0.1
"ATX","PHEV_PUB","2050",0.1
"ATX","HYBRID_PUB","2015",0.1
"ATX","HYBRID_PUB","2016",0.1
"ATX","HYBRID_PUB","2017",0.1
"ATX","HYBRID_PUB","2018",0.1
"ATX","HYBRID_PUB","2019",0.1
"ATX","HYBRID_PUB","2020",0.1
"ATX","HYBRID_PUB","2021",0.1
"ATX","HYBRID_PUB","2022",0.1
"ATX","HYBRID_PUB","2023",0.1
"ATX","HYBRID_PUB","2024",0.1
"ATX","HYBRID_PUB","2025",0.1
"ATX","HYBRID_PUB","2026",0.1
"ATX","HYBRID_PUB","2027",0.1
"ATX","HYBRID_PUB","2028",0.1
"ATX","HYBRID_PUB","2029",0.1
"ATX","HYBRID_PUB","2030",0.1
"ATX","HYBRID_PUB","2031",0.1
"ATX","HYBRID_PUB","2032",0.1
"ATX","HYBRID_PUB","2033",0.1
"ATX","HYBRID_PUB","2034",0.1
"ATX","HYBRID_PUB","2035",0.1
"ATX","HYBRID_PUB","2036",0.1
"ATX","HYBRID_PUB","2037",0.1
"ATX","HYBRID_PUB","2038",0.1
"ATX","HYBRID_PUB","2039",0.1
"ATX","HYBRID_PUB","2040",0.1
"ATX","HYBRID_PUB","2041",0.1
"ATX","HYBRID_PUB","2042",0.1
"ATX","HYBRID_PUB","2043",0.1
"ATX","HYBRID_PUB","2044",0.1
"ATX","HYBRID_PUB","2045",0.1
"ATX","HYBRID_PUB","2046",0.1
"ATX","HYBRID_PUB","2047",0.1
"ATX","HYBRID_PUB","2048",0.1
"ATX","HYBRID_PUB","2049",0.1
"ATX","HYBRID_PUB","2050",0.1
"ATX","BIO_DSL_PUB","2015",0.1
"ATX","BIO_DSL_PUB","2016",0.1
"ATX","BIO_DSL_PUB","2017",0.1
"ATX","BIO_DSL_PUB","2018",0.1
"ATX","BIO_DSL_PUB","2019",0.1
"ATX","BIO_DSL_PUB","2020",0.1
"ATX","BIO_DSL_PUB","2021",0.1
"ATX","BIO_DSL_PUB","2022",0.1
"ATX","BIO_DSL_PUB","2023",0.1
"ATX","BIO_DSL_PUB","2024",0.1
"ATX","BIO_DSL_PUB","2025",0.1
"ATX","BIO_DSL_PUB","2026",0.1
"ATX","BIO_DSL_PUB","2027",0.1
"ATX","BIO_DSL_PUB","2028",0.1
"ATX","BIO_DSL_PUB","2029",0.1
"ATX","BIO_DSL_PUB","2030",0.1
"ATX","BIO_DSL_PUB","2031",0.1
"ATX","BIO_DSL_PUB","2032",0.1
"ATX","BIO_DSL_PUB","2033",0.1
"ATX","BIO_DSL_PUB","2034",0.1
"ATX","BIO_DSL_PUB","2035",0.1
"ATX","BIO_DSL_PUB","2036",0.1
"ATX","BIO_DSL_PUB","2037",0.1
"ATX","BIO_DSL_PUB","2038",0.1
"ATX","BIO_DSL_PUB","2039",0.1
"ATX","BIO_DSL_PUB","2040",0.1
"ATX","BIO_DSL_PUB","2041",0.1
"ATX","BIO_DSL_PUB","2042",0.1
"ATX","BIO_DSL_PUB","2043",0.1
"ATX","BIO_DSL_PUB","2044",0.1
"ATX","BIO_DSL_PUB","2045",0.1
"ATX","BIO_DSL_PUB","2046",0.1
"ATX","BIO_DSL_PUB","2047",0.1
"ATX","BIO_DSL_PUB","2048",0.1
"ATX","BIO_DSL_PUB","2049",0.1
"ATX","BIO_DSL_PUB","2050",0.1
"ATX","ELCTROL","2015",0.176
"ATX","ELCTROL","2016",0.176
"ATX","ELCTROL","2017",0.176
"ATX","ELCTROL","2018",0.176
"ATX","ELCTROL","2019",0.176
"ATX","ELCTROL","2020",0.176
"ATX","ELCTROL","2021",0.176
"ATX","ELCTROL","2022",0.176
"ATX","ELCTROL","2023",0.176
"ATX","ELCTROL","2024",0.176
"ATX","ELCTROL","2025",0.176
"ATX","ELCTROL","2026",0.176
"ATX","ELCTROL","2027",0.176
"ATX","ELCTROL","2028",0.176
"ATX","ELCTROL","2029",0.176
"ATX","ELCTROL","2030",0.176
"ATX","ELCTROL","2031",0.176
"ATX","ELCTROL","2032",0.176
"ATX","ELCTROL","2033",0.176
"ATX","ELCTROL","2034",0.176
"ATX","ELCTROL","2035",0.176
"ATX","ELCTROL","2036",0.176
"ATX","ELCTROL","2037",0.176
"ATX","ELCTROL","2038",0.176
"ATX","ELCTROL","2039",0.176
"ATX","ELCTROL","2040",0.176
"ATX","ELCTROL","2041",0.176
"ATX","ELCTROL","2042",0.176
"ATX","ELCTROL","2043",0.176
"ATX","ELCTROL","2044",0.176
"ATX","ELCTROL","2045",0.176
"ATX","ELCTROL","2046",0.176
"ATX","ELCTROL","2047",0.176
"ATX","ELCTROL","2048",0.176
"ATX","ELCTROL","2049",0.176
"ATX","ELCTROL","2050",0.176
"ATX","GASREF","2015",0.068
"ATX","GASREF","2016",0.068
"ATX","GASREF","2017",0.068
"ATX","GASREF","2018",0.068
"ATX","GASREF","2019",0.068
"ATX","GASREF","2020",0.068
"ATX","GASREF","2021",0.068
"ATX","GASREF","2022",0.068
"ATX","GASREF","2023",0.068
"ATX","GASREF","2024",0.068
"ATX","GASREF","2025",0.068
"ATX","GASREF","2026",0.068
"ATX","GASREF","2027",0.068
"ATX","GASREF","2028",0.068
"ATX","GASREF","2029",0.068
"ATX","GASREF","2030",0.068
"ATX","GASREF","2031",0.068
"ATX","GASREF","2032",0.068
"ATX","GASREF","2033",0.068
"ATX","GASREF","2034",0.068
"ATX","GASREF","2035",0.068
"ATX","GASREF","2036",0.068
"ATX","GASREF","2037",0.068
"ATX","GASREF","2038",0.068
"ATX","GASREF","2039",0.068
"ATX","GASREF","2040",0.068
"ATX","GASREF","2041",0.068
"ATX","GASREF","2042",0.068
"ATX","GASREF","2043",0.068
"ATX","GASREF","2044",0.068
"ATX","GASREF","2045",0.068
"ATX","GASREF","2046",0.068
"ATX","GASREF","2047",0.068
"ATX","GASREF","2048",0.068
"ATX","GASREF","2049",0.068
"ATX","GASREF","2050",0.068
"ATX","BIOGAS","2015",0.176
"ATX","BIOGAS","2016",0.176
"ATX","BIOGAS","2017",0.176
"ATX","BIOGAS","2018",0.176
"ATX","BIOGAS","2019",0.176
"ATX","BIOGAS","2020",0.176
"ATX","BIOGAS","2021",0.176
"ATX","BIOGAS","2022",0.176
"ATX","BIOGAS","2023",0.176
"ATX","BIOGAS","2024",0.176
"ATX","BIOGAS","2025",0.176
"ATX","BIOGAS","2026",0.176
"ATX","BIOGAS","2027",0.176
"ATX","BIOGAS","2028",0.176
"ATX","BIOGAS","2029",0.176
"ATX","BIOGAS","2030",0.176
"ATX","BIOGAS","2031",0.176
"ATX","BIOGAS","2032",0.176
"ATX","BIOGAS","2033",0.176
"ATX","BIOGAS","2034",0.176
"ATX","BIOGAS","2035",0.176
"ATX","BIOGAS","2036",0.176
"ATX","BIOGAS","2037",0.176
"ATX","BIOGAS","2038",0.176
"ATX","BIOGAS","2039",0.176
"ATX","BIOGAS","2040",0.176
"ATX","BIOGAS","2041",0.176
"ATX","BIOGAS","2042",0.176
"ATX","BIOGAS","2043",0.176
"ATX","BIOGAS","2044",0.176
"ATX","BIOGAS","2045",0.176
"ATX","BIOGAS","2046",0.176
"ATX","BIOGAS","2047",0.176
"ATX","BIOGAS","2048",0.176
"ATX","BIOGAS","2049",0.176
"ATX","BIOGAS","2050",0.176
"ATX","COALGAS","2015",0.273
"ATX","COALGAS","2016",0.273
"ATX","COALGAS","2017",0.273
"ATX","COALGAS","2018",0.273
"ATX","COALGAS","2019",0.273
"ATX","COALGAS","2020",0.273
"ATX","COALGAS","2021",0.273
"ATX","COALGAS","2022",0.273
"ATX","COALGAS","2023",0.273
"ATX","COALGAS","2024",0.273
"ATX","COALGAS","2025",0.273
"ATX","COALGAS","2026",0.273
"ATX","COALGAS","2027",0.273
"ATX","COALGAS","2028",0.273
"ATX","COALGAS","2029",0.273
"ATX","COALGAS","2030",0.273
"ATX","COALGAS","2031",0.273
"ATX","COALGAS","2032",0.273
"ATX","COALGAS","2033",0.273
"ATX","COALGAS","2034",0.273
"ATX","COALGAS","2035",0.273
"ATX","COALGAS","2036",0.273
"ATX","COALGAS","2037",0.273
"ATX","COALGAS","2038",0.273
"ATX","COALGAS","2039",0.273
"ATX","COALGAS","2040",0.273
"ATX","COALGAS","2041",0.273
"ATX","COALGAS","2042",0.273
"ATX","COALGAS","2043",0.273
"ATX","COALGAS","2044",0.273
"ATX","COALGAS","2045",0.273
"ATX","COALGAS","2046",0.273
"ATX","COALGAS","2047",0.273
"ATX","COALGAS","2048",0.273
"ATX","COALGAS","2049",0.273
"ATX","COALGAS","2050",0.273
