"REGION","TECHNOLOGY","FUEL","MODE_OF_OPERATION","YEAR","Val"
"ATX","GASREF","GAS","1","2037",0.155135976
"ATX","GASREF","GAS","1","2038",0.155135976
"ATX","GASREF","GAS","1","2039",0.155135976
"ATX","GASREF","GAS","1","2040",0.155135976
"ATX","GASREF","GAS","1","2041",0.155135976
"ATX","GASREF","GAS","1","2042",0.155135976
"ATX","GASREF","GAS","1","2043",0.155135976
"ATX","GASREF","GAS","1","2044",0.155135976
"ATX","GASREF","GAS","1","2045",0.155135976
"ATX","GASREF","GAS","1","2046",0.155135976
"ATX","GASREF","GAS","1","2047",0.155135976
"ATX","GASREF","GAS","1","2048",0.155135976
"ATX","GASREF","GAS","1","2049",0.155135976
"ATX","GASREF","GAS","1","2050",0.155135976
"ATX","BIOGAS","BIO","1","2015",0.282895015
"ATX","BIOGAS","BIO","1","2016",0.282895015
"ATX","BIOGAS","BIO","1","2017",0.282895015
"ATX","BIOGAS","BIO","1","2018",0.282895015
"ATX","BIOGAS","BIO","1","2019",0.282895015
"ATX","BIOGAS","BIO","1","2020",0.282895015
"ATX","BIOGAS","BIO","1","2021",0.282895015
"ATX","BIOGAS","BIO","1","2022",0.282895015
"ATX","BIOGAS","BIO","1","2023",0.282895015
"ATX","BIOGAS","BIO","1","2024",0.282895015
"ATX","BIOGAS","BIO","1","2025",0.282895015
"ATX","BIOGAS","BIO","1","2026",0.282895015
"ATX","BIOGAS","BIO","1","2027",0.282895015
"ATX","BIOGAS","BIO","1","2028",0.282895015
"ATX","BIOGAS","BIO","1","2029",0.282895015
"ATX","BIOGAS","BIO","1","2030",0.282895015
"ATX","BIOGAS","BIO","1","2031",0.282895015
"ATX","BIOGAS","BIO","1","2032",0.282895015
"ATX","BIOGAS","BIO","1","2033",0.282895015
"ATX","BIOGAS","BIO","1","2034",0.282895015
"ATX","BIOGAS","BIO","1","2035",0.282895015
"ATX","BIOGAS","BIO","1","2036",0.282895015
"ATX","BIOGAS","BIO","1","2037",0.282895015
"ATX","BIOGAS","BIO","1","2038",0.282895015
"ATX","BIOGAS","BIO","1","2039",0.282895015
"ATX","BIOGAS","BIO","1","2040",0.282895015
"ATX","BIOGAS","BIO","1","2041",0.282895015
"ATX","BIOGAS","BIO","1","2042",0.282895015
"ATX","BIOGAS","BIO","1","2043",0.282895015
"ATX","BIOGAS","BIO","1","2044",0.282895015
"ATX","BIOGAS","BIO","1","2045",0.282895015
"ATX","BIOGAS","BIO","1","2046",0.282895015
"ATX","BIOGAS","BIO","1","2047",0.282895015
"ATX","BIOGAS","BIO","1","2048",0.282895015
"ATX","BIOGAS","BIO","1","2049",0.282895015
"ATX","BIOGAS","BIO","1","2050",0.282895015
"ATX","COALGAS","COAL","1","2015",0.215466634
"ATX","COALGAS","COAL","1","2016",0.215466634
"ATX","COALGAS","COAL","1","2017",0.215466634
"ATX","COALGAS","COAL","1","2018",0.215466634
"ATX","COALGAS","COAL","1","2019",0.215466634
"ATX","COALGAS","COAL","1","2020",0.215466634
"ATX","COALGAS","COAL","1","2021",0.215466634
"ATX","COALGAS","COAL","1","2022",0.215466634
"ATX","COALGAS","COAL","1","2023",0.215466634
"ATX","COALGAS","COAL","1","2024",0.215466634
"ATX","COALGAS","COAL","1","2025",0.215466634
"ATX","COALGAS","COAL","1","2026",0.215466634
"ATX","COALGAS","COAL","1","2027",0.215466634
"ATX","COALGAS","COAL","1","2028",0.215466634
"ATX","COALGAS","COAL","1","2029",0.215466634
"ATX","COALGAS","COAL","1","2030",0.215466634
"ATX","COALGAS","COAL","1","2031",0.215466634
"ATX","COALGAS","COAL","1","2032",0.215466634
"ATX","COALGAS","COAL","1","2033",0.215466634
"ATX","COALGAS","COAL","1","2034",0.215466634
"ATX","COALGAS","COAL","1","2035",0.215466634
"ATX","COALGAS","COAL","1","2036",0.215466634
"ATX","COALGAS","COAL","1","2037",0.215466634
"ATX","COALGAS","COAL","1","2038",0.215466634
"ATX","COALGAS","COAL","1","2039",0.215466634
"ATX","COALGAS","COAL","1","2040",0.215466634
"ATX","COALGAS","COAL","1","2041",0.215466634
"ATX","COALGAS","COAL","1","2042",0.215466634
"ATX","COALGAS","COAL","1","2043",0.215466634
"ATX","COALGAS","COAL","1","2044",0.215466634
"ATX","COALGAS","COAL","1","2045",0.215466634
"ATX","COALGAS","COAL","1","2046",0.215466634
"ATX","COALGAS","COAL","1","2047",0.215466634
"ATX","COALGAS","COAL","1","2048",0.215466634
"ATX","COALGAS","COAL","1","2049",0.215466634
"ATX","COALGAS","COAL","1","2050",0.215466634
